device_id,user_id,device_type,os_version,first_used_date
D0029817,U014539,Desktop - Web,v1,2024-08-15
D0029818,U014540,Gaming Console,latest,2024-01-13
D0029819,U014541,Tablet,v1,2025-10-26
D0029820,U014542,Mobile - Android,v2,2024-10-13
D0029821,U014542,Gaming Console,v2,2024-10-18
D0029822,U014542,Smart TV,v2,2024-10-26
D0029823,U014543,Desktop - Web,v1,2024-04-12
D0029824,U014544,Mobile - iOS,v2,2024-03-09
D0029825,U014544,Gaming Console,v2,2024-03-09
D0029826,U014545,Tablet,v3,2026-01-27
D0029827,U014545,Smart TV,v2,2026-01-21
D0029828,U014546,Mobile - Android,latest,2026-01-31
D0029829,U014546,Mobile - iOS,v3,2026-01-28
D0029830,U014547,Desktop - Web,v1,2025-03-24
D0029831,U014548,Tablet,v2,2025-01-29
D0029832,U014549,Tablet,v2,2025-09-09
D0029833,U014549,Desktop - Web,v1,2025-09-10
D0029834,U014550,Desktop - Web,v1,2023-09-24
D0029835,U014551,Tablet,v1,2024-08-31
D0029836,U014551,Desktop - Web,v1,2024-08-24
D0029837,U014551,Smart TV,v3,2024-08-20
D0029838,U014552,Gaming Console,v1,2024-08-17
D0029839,U014553,Smart TV,latest,2023-06-25
D0029840,U014553,Mobile - Android,v2,2023-07-08
D0029841,U014554,Desktop - Web,latest,2024-05-26
D0029842,U014554,Smart TV,v1,2024-05-25
D0029843,U014555,Desktop - Web,v3,2023-04-08
D0029844,U014555,Mobile - iOS,v1,2023-04-12
D0029845,U014555,Mobile - Android,v2,2023-04-04
D0029846,U014555,Smart TV,v3,2023-04-12
D0029847,U014556,Mobile - Android,v3,2023-12-19
D0029848,U014557,Mobile - Android,v2,2026-06-16
D0029849,U014558,Gaming Console,v2,2024-01-08
D0029850,U014559,Mobile - iOS,v2,2023-11-23
D0029851,U014560,Mobile - iOS,v1,2024-11-17
D0029852,U014560,Gaming Console,v2,2024-11-23
D0029853,U014561,Mobile - Android,v1,2025-12-30
D0029854,U014562,Smart TV,latest,2025-07-01
D0029855,U014563,Smart TV,latest,2025-11-16
D0029856,U014563,Mobile - iOS,latest,2025-11-16
D0029857,U014563,Tablet,v2,2025-11-21
D0029858,U014564,Tablet,v3,2025-03-05
D0029859,U014564,Gaming Console,v3,2025-03-07
D0029860,U014565,Tablet,v2,2025-12-27
D0029861,U014566,Mobile - iOS,v1,2023-01-03
D0029862,U014567,Mobile - iOS,v3,2025-03-27
D0029863,U014567,Gaming Console,v2,2025-04-05
D0029864,U014568,Mobile - iOS,v1,2025-04-01
D0029865,U014568,Mobile - Android,v2,2025-03-26
D0029866,U014569,Smart TV,v2,2022-10-05
D0029867,U014569,Gaming Console,v1,2022-10-06
D0029868,U014569,Tablet,v1,2022-10-09
D0029869,U014569,Mobile - iOS,v3,2022-10-10
D0029870,U014570,Tablet,v1,2025-12-20
D0029871,U014570,Desktop - Web,v2,2025-12-12
D0029872,U014570,Smart TV,latest,2025-12-16
D0029873,U014570,Gaming Console,v1,2025-12-04
D0029874,U014571,Tablet,v2,2025-08-22
D0029875,U014572,Tablet,latest,2024-10-29
D0029876,U014572,Desktop - Web,v1,2024-11-06
D0029877,U014573,Mobile - iOS,v1,2025-03-29
D0029878,U014573,Mobile - Android,v2,2025-04-14
D0029879,U014574,Mobile - Android,v1,2023-02-05
D0029880,U014574,Desktop - Web,v2,2023-01-26
D0029881,U014575,Mobile - Android,v1,2024-02-17
D0029882,U014576,Tablet,latest,2024-05-16
D0029883,U014577,Smart TV,v2,2025-07-09
D0029884,U014578,Gaming Console,latest,2025-05-22
D0029885,U014578,Mobile - iOS,v1,2025-05-20
D0029886,U014579,Tablet,v1,2022-10-14
D0029887,U014580,Mobile - Android,v1,2025-12-12
D0029888,U014581,Mobile - Android,v1,2025-09-15
D0029889,U014582,Smart TV,v1,2025-01-29
D0029890,U014583,Mobile - iOS,v1,2025-07-06
D0029891,U014583,Desktop - Web,v2,2025-07-14
D0029892,U014583,Smart TV,v1,2025-07-21
D0029893,U014583,Mobile - Android,v2,2025-07-11
D0029894,U014584,Mobile - Android,v2,2026-02-10
D0029895,U014584,Gaming Console,latest,2026-02-11
D0029896,U014584,Mobile - iOS,v2,2026-02-19
D0029897,U014585,Tablet,v2,2025-11-24
D0029898,U014585,Desktop - Web,v3,2025-11-30
D0029899,U014585,Mobile - Android,v2,2025-12-05
D0029900,U014586,Tablet,v2,2026-06-25
D0029901,U014586,Mobile - iOS,v1,2026-06-30
D0029902,U014586,Gaming Console,v3,2026-06-25
D0029903,U014586,Mobile - Android,latest,2026-06-20
D0029904,U014587,Mobile - iOS,v2,2023-09-19
D0029905,U014588,Mobile - Android,v1,2025-07-10
D0029906,U014588,Gaming Console,latest,2025-07-07
D0029907,U014588,Desktop - Web,v3,2025-07-08
D0029908,U014588,Tablet,v2,2025-07-20
D0029909,U014589,Desktop - Web,latest,2025-10-30
D0029910,U014590,Mobile - iOS,v3,2026-01-24
D0029911,U014590,Tablet,v3,2026-01-31
D0029912,U014590,Desktop - Web,latest,2026-02-02
D0029913,U014591,Mobile - Android,v1,2024-03-03
D0029914,U014591,Mobile - iOS,v2,2024-03-05
D0029915,U014591,Tablet,v1,2024-03-03
D0029916,U014591,Desktop - Web,v2,2024-03-02
D0029917,U014592,Smart TV,latest,2024-10-23
D0029918,U014592,Mobile - Android,v1,2024-11-08
D0029919,U014592,Tablet,v1,2024-11-01
D0029920,U014593,Desktop - Web,v1,2024-05-16
D0029921,U014593,Mobile - iOS,v3,2024-05-25
D0029922,U014593,Tablet,v1,2024-05-31
D0029923,U014593,Gaming Console,v2,2024-05-23
D0029924,U014594,Mobile - iOS,latest,2025-10-27
D0029925,U014595,Mobile - iOS,v1,2024-06-28
D0029926,U014595,Smart TV,v2,2024-06-27
D0029927,U014595,Mobile - Android,v3,2024-06-14
D0029928,U014596,Tablet,latest,2025-04-08
D0029929,U014596,Smart TV,latest,2025-04-06
D0029930,U014596,Mobile - Android,latest,2025-04-01
D0029931,U014597,Gaming Console,v1,2023-03-31
D0029932,U014598,Smart TV,v2,2024-04-29
D0029933,U014598,Mobile - iOS,v2,2024-05-05
D0029934,U014599,Mobile - Android,v1,2026-04-12
D0029935,U014599,Mobile - iOS,v2,2026-04-20
D0029936,U014600,Gaming Console,v2,2024-10-17
D0029937,U014600,Desktop - Web,v2,2024-10-09
D0029938,U014600,Mobile - iOS,v1,2024-10-14
D0029939,U014601,Tablet,v3,2025-04-29
D0029940,U014602,Smart TV,latest,2024-09-26
D0029941,U014602,Tablet,v2,2024-10-05
D0029942,U014602,Gaming Console,v1,2024-10-04
D0029943,U014602,Mobile - Android,v2,2024-09-16
D0029944,U014603,Mobile - Android,v2,2024-10-28
D0029945,U014604,Smart TV,v2,2026-01-04
D0029946,U014604,Desktop - Web,v1,2025-12-28
D0029947,U014605,Desktop - Web,v2,2023-12-14
D0029948,U014605,Tablet,v2,2023-12-15
D0029949,U014606,Mobile - iOS,v3,2024-08-27
D0029950,U014607,Smart TV,v2,2024-05-15
D0029951,U014607,Gaming Console,v1,2024-05-13
D0029952,U014607,Mobile - Android,v2,2024-05-14
D0029953,U014608,Tablet,v1,2025-09-02
D0029954,U014608,Gaming Console,v1,2025-08-25
D0029955,U014608,Mobile - iOS,latest,2025-09-03
D0029956,U014609,Mobile - Android,v2,2023-11-07
D0029957,U014609,Smart TV,v3,2023-10-27
D0029958,U014610,Mobile - iOS,v2,2026-01-14
D0029959,U014611,Mobile - iOS,v3,2025-02-06
D0029960,U014611,Smart TV,v3,2025-02-05
D0029961,U014612,Mobile - Android,v1,2025-09-26
D0029962,U014613,Gaming Console,v2,2023-07-16
D0029963,U014614,Smart TV,v2,2023-02-11
D0029964,U014614,Tablet,v1,2023-01-28
D0029965,U014614,Gaming Console,v3,2023-02-06
D0029966,U014615,Mobile - iOS,v1,2025-12-29
D0029967,U014615,Tablet,v2,2026-01-02
D0029968,U014616,Mobile - iOS,latest,2024-12-11
D0029969,U014616,Desktop - Web,v2,2024-12-12
D0029970,U014616,Gaming Console,v2,2024-12-11
D0029971,U014617,Mobile - Android,latest,2025-07-12
D0029972,U014618,Tablet,latest,2026-03-04
D0029973,U014618,Smart TV,v1,2026-03-09
D0029974,U014618,Mobile - iOS,latest,2026-02-27
D0029975,U014619,Mobile - iOS,v1,2026-06-17
D0029976,U014619,Tablet,v3,2026-06-09
D0029977,U014619,Smart TV,v2,2026-06-24
D0029978,U014619,Desktop - Web,v1,2026-06-13
D0029979,U014620,Tablet,v3,2024-11-04
D0029980,U014621,Smart TV,v3,2025-06-03
D0029981,U014621,Tablet,v3,2025-06-06
D0029982,U014622,Mobile - iOS,v3,2023-12-21
D0029983,U014622,Gaming Console,v3,2024-01-06
D0029984,U014622,Mobile - Android,latest,2024-01-06
D0029985,U014622,Desktop - Web,latest,2024-01-06
D0029986,U014623,Desktop - Web,v1,2025-12-17
D0029987,U014624,Mobile - iOS,v2,2024-07-15
D0029988,U014624,Mobile - Android,v3,2024-07-13
D0029989,U014624,Tablet,v2,2024-07-10
D0029990,U014624,Desktop - Web,v2,2024-07-06
D0029991,U014625,Mobile - iOS,v2,2025-08-13
D0029992,U014625,Mobile - Android,latest,2025-08-19
D0029993,U014626,Mobile - Android,latest,2025-07-30
D0029994,U014627,Gaming Console,v2,2025-11-11
D0029995,U014627,Desktop - Web,v2,2025-11-23
D0029996,U014627,Mobile - iOS,v1,2025-11-17
D0029997,U014627,Mobile - Android,v1,2025-11-13
D0029998,U014628,Desktop - Web,v3,2025-08-29
D0029999,U014628,Smart TV,v2,2025-08-27
D0030000,U014629,Tablet,v1,2023-11-18
D0030001,U014630,Tablet,latest,2026-01-12
D0030002,U014631,Mobile - Android,latest,2025-02-17
D0030003,U014631,Tablet,v1,2025-02-07
D0030004,U014632,Mobile - Android,v2,2025-03-15
D0030005,U014633,Desktop - Web,v3,2025-12-22
D0030006,U014634,Mobile - Android,v2,2023-12-24
D0030007,U014635,Smart TV,latest,2026-05-27
D0030008,U014636,Mobile - iOS,v3,2025-01-14
D0030009,U014636,Tablet,latest,2025-01-27
D0030010,U014636,Smart TV,v3,2025-01-21
D0030011,U014637,Desktop - Web,v1,2024-11-17
D0030012,U014638,Mobile - iOS,latest,2025-10-09
D0030013,U014639,Tablet,v3,2024-06-22
D0030014,U014639,Mobile - Android,v1,2024-07-06
D0030015,U014640,Gaming Console,latest,2025-09-15
D0030016,U014641,Smart TV,latest,2025-03-29
D0030017,U014642,Desktop - Web,v1,2026-05-01
D0030018,U014643,Mobile - iOS,v2,2025-08-29
D0030019,U014643,Mobile - Android,v1,2025-09-03
D0030020,U014644,Gaming Console,latest,2026-03-10
D0030021,U014645,Mobile - iOS,v1,2024-12-29
D0030022,U014645,Gaming Console,v2,2024-12-21
D0030023,U014646,Smart TV,v1,2023-11-04
D0030024,U014646,Desktop - Web,latest,2023-11-04
D0030025,U014646,Gaming Console,latest,2023-11-21
D0030026,U014647,Mobile - iOS,v3,2025-01-20
D0030027,U014647,Desktop - Web,v3,2025-01-05
D0030028,U014648,Tablet,v2,2025-10-15
D0030029,U014648,Smart TV,v3,2025-10-12
D0030030,U014649,Gaming Console,v2,2025-11-22
D0030031,U014650,Gaming Console,v1,2026-04-23
D0030032,U014650,Desktop - Web,v1,2026-04-09
D0030033,U014650,Mobile - iOS,latest,2026-04-19
D0030034,U014651,Mobile - Android,v2,2026-07-05
D0030035,U014651,Tablet,v1,2026-06-24
D0030036,U014651,Mobile - iOS,v1,2026-07-08
D0030037,U014651,Gaming Console,latest,2026-06-24
D0030038,U014652,Gaming Console,v3,2025-12-07
D0030039,U014652,Mobile - Android,v1,2025-12-10
D0030040,U014652,Smart TV,v2,2025-12-06
D0030041,U014652,Tablet,v3,2025-12-03
D0030042,U014653,Desktop - Web,v2,2026-03-27
D0030043,U014654,Smart TV,v3,2026-05-25
D0030044,U014655,Smart TV,v1,2023-09-29
D0030045,U014656,Mobile - iOS,latest,2026-04-09
D0030046,U014657,Smart TV,v1,2025-12-02
D0030047,U014658,Mobile - iOS,v1,2024-09-07
D0030048,U014658,Tablet,v1,2024-09-13
D0030049,U014658,Desktop - Web,v2,2024-09-10
D0030050,U014659,Mobile - Android,v1,2026-06-27
D0030051,U014659,Desktop - Web,latest,2026-06-24
D0030052,U014659,Gaming Console,v1,2026-07-04
D0030053,U014659,Smart TV,latest,2026-07-08
D0030054,U014660,Mobile - iOS,v1,2026-02-06
D0030055,U014660,Desktop - Web,latest,2026-01-23
D0030056,U014661,Gaming Console,v3,2025-12-19
D0030057,U014661,Mobile - Android,v2,2025-12-19
D0030058,U014662,Tablet,v1,2023-12-18
D0030059,U014662,Mobile - iOS,latest,2023-12-11
D0030060,U014662,Mobile - Android,v3,2023-12-10
D0030061,U014662,Gaming Console,latest,2023-12-07
D0030062,U014663,Gaming Console,v1,2025-03-15
D0030063,U014663,Smart TV,v2,2025-03-15
D0030064,U014664,Tablet,v2,2026-03-31
D0030065,U014665,Gaming Console,v1,2024-03-13
D0030066,U014666,Mobile - Android,latest,2023-07-19
D0030067,U014666,Desktop - Web,v1,2023-07-25
D0030068,U014666,Gaming Console,v3,2023-07-17
D0030069,U014667,Gaming Console,v3,2024-05-31
D0030070,U014667,Tablet,v3,2024-06-05
D0030071,U014668,Mobile - Android,v3,2024-02-01
D0030072,U014668,Gaming Console,v2,2024-01-30
D0030073,U014668,Desktop - Web,v3,2024-01-30
D0030074,U014669,Tablet,v1,2025-05-05
D0030075,U014670,Desktop - Web,latest,2025-10-19
D0030076,U014671,Tablet,latest,2025-02-16
D0030077,U014672,Mobile - iOS,v2,2022-11-18
D0030078,U014673,Mobile - iOS,v2,2025-08-28
D0030079,U014674,Mobile - Android,v3,2026-03-13
D0030080,U014674,Tablet,v1,2026-03-19
D0030081,U014674,Mobile - iOS,v1,2026-03-25
D0030082,U014675,Smart TV,v3,2024-05-10
D0030083,U014676,Mobile - Android,v3,2026-04-15
D0030084,U014676,Desktop - Web,v3,2026-04-17
D0030085,U014676,Smart TV,latest,2026-04-08
D0030086,U014677,Desktop - Web,latest,2024-02-19
D0030087,U014677,Mobile - Android,latest,2024-03-07
D0030088,U014677,Mobile - iOS,latest,2024-03-03
D0030089,U014678,Gaming Console,v1,2026-04-05
D0030090,U014678,Smart TV,v1,2026-04-04
D0030091,U014678,Mobile - iOS,v2,2026-04-06
D0030092,U014679,Mobile - Android,v3,2025-03-20
D0030093,U014679,Gaming Console,v1,2025-03-19
D0030094,U014680,Desktop - Web,v1,2026-03-11
D0030095,U014681,Mobile - iOS,latest,2024-04-05
D0030096,U014682,Desktop - Web,v1,2022-11-16
D0030097,U014682,Mobile - Android,v3,2022-11-11
D0030098,U014682,Tablet,v3,2022-11-23
D0030099,U014682,Gaming Console,v2,2022-11-14
D0030100,U014683,Gaming Console,latest,2024-09-11
D0030101,U014684,Mobile - iOS,v2,2025-04-13
D0030102,U014684,Desktop - Web,v3,2025-04-23
D0030103,U014685,Mobile - iOS,v3,2026-04-08
D0030104,U014685,Gaming Console,v1,2026-04-05
D0030105,U014686,Gaming Console,v1,2025-12-01
D0030106,U014687,Mobile - Android,v3,2022-11-13
D0030107,U014687,Mobile - iOS,v3,2022-11-05
D0030108,U014687,Desktop - Web,v3,2022-11-16
D0030109,U014688,Mobile - iOS,v2,2026-03-18
D0030110,U014688,Tablet,v3,2026-03-13
D0030111,U014688,Gaming Console,v3,2026-03-24
D0030112,U014689,Gaming Console,v1,2023-03-28
D0030113,U014689,Tablet,v1,2023-03-22
D0030114,U014690,Desktop - Web,v1,2023-07-15
D0030115,U014691,Mobile - Android,v3,2025-07-21
D0030116,U014692,Smart TV,v1,2023-08-28
D0030117,U014693,Mobile - Android,latest,2026-06-30
D0030118,U014693,Gaming Console,v1,2026-07-03
D0030119,U014694,Mobile - Android,v1,2023-04-20
D0030120,U014694,Desktop - Web,latest,2023-04-10
D0030121,U014694,Smart TV,latest,2023-04-21
D0030122,U014695,Gaming Console,v3,2024-01-04
D0030123,U014695,Smart TV,v2,2023-12-21
D0030124,U014696,Mobile - iOS,v1,2024-11-22
D0030125,U014697,Mobile - Android,v1,2025-06-03
D0030126,U014698,Smart TV,v3,2025-07-05
D0030127,U014699,Smart TV,latest,2026-07-05
D0030128,U014699,Tablet,v1,2026-07-01
D0030129,U014700,Tablet,v1,2026-05-22
D0030130,U014701,Gaming Console,v3,2024-09-10
D0030131,U014701,Desktop - Web,v2,2024-09-08
D0030132,U014702,Tablet,v2,2026-01-02
D0030133,U014702,Gaming Console,v3,2026-01-16
D0030134,U014703,Desktop - Web,latest,2026-05-22
D0030135,U014704,Tablet,latest,2023-01-31
D0030136,U014704,Mobile - iOS,v3,2023-02-01
D0030137,U014704,Mobile - Android,latest,2023-01-24
D0030138,U014705,Desktop - Web,latest,2025-05-30
D0030139,U014705,Mobile - Android,v1,2025-05-25
D0030140,U014705,Gaming Console,v2,2025-06-03
D0030141,U014705,Mobile - iOS,v1,2025-05-17
D0030142,U014706,Tablet,latest,2024-07-22
D0030143,U014707,Mobile - iOS,v1,2026-07-11
D0030144,U014707,Smart TV,latest,2026-06-25
D0030145,U014708,Tablet,v1,2026-07-11
D0030146,U014709,Gaming Console,latest,2026-04-02
D0030147,U014709,Mobile - Android,v1,2026-04-20
D0030148,U014710,Tablet,v1,2022-12-12
D0030149,U014711,Smart TV,v1,2024-06-24
D0030150,U014712,Mobile - Android,v2,2026-02-19
D0030151,U014713,Mobile - Android,latest,2025-01-22
D0030152,U014713,Smart TV,v2,2025-02-02
D0030153,U014714,Mobile - Android,v2,2025-04-22
D0030154,U014715,Smart TV,v3,2025-02-26
D0030155,U014715,Tablet,latest,2025-02-20
D0030156,U014715,Mobile - iOS,v2,2025-03-04
D0030157,U014715,Gaming Console,v1,2025-02-18
D0030158,U014716,Tablet,v3,2025-02-07
D0030159,U014716,Desktop - Web,latest,2025-02-22
D0030160,U014716,Mobile - iOS,v1,2025-02-23
D0030161,U014717,Desktop - Web,v1,2024-05-21
D0030162,U014718,Desktop - Web,v1,2025-02-09
D0030163,U014718,Tablet,v3,2025-02-24
D0030164,U014718,Gaming Console,v2,2025-02-11
D0030165,U014718,Mobile - Android,latest,2025-02-14
D0030166,U014719,Mobile - iOS,v2,2025-08-04
D0030167,U014720,Mobile - Android,v2,2023-02-06
D0030168,U014720,Smart TV,v3,2023-02-10
D0030169,U014721,Mobile - Android,v3,2024-08-08
D0030170,U014721,Mobile - iOS,latest,2024-07-28
D0030171,U014721,Smart TV,v2,2024-08-06
D0030172,U014722,Mobile - iOS,v2,2024-09-13
D0030173,U014722,Smart TV,v1,2024-09-18
D0030174,U014722,Mobile - Android,latest,2024-09-25
D0030175,U014722,Tablet,v3,2024-09-12
D0030176,U014723,Tablet,v1,2024-09-09
D0030177,U014723,Gaming Console,v2,2024-09-12
D0030178,U014723,Mobile - Android,v3,2024-09-18
D0030179,U014724,Gaming Console,v1,2022-02-07
D0030180,U014725,Desktop - Web,v2,2024-02-02
D0030181,U014726,Mobile - iOS,v1,2024-10-24
D0030182,U014726,Desktop - Web,v1,2024-10-22
D0030183,U014727,Mobile - Android,v2,2024-02-13
D0030184,U014727,Gaming Console,v2,2024-02-04
D0030185,U014728,Gaming Console,v2,2026-06-27
D0030186,U014728,Mobile - iOS,v3,2026-06-20
D0030187,U014729,Smart TV,v2,2025-11-17
D0030188,U014729,Mobile - Android,latest,2025-11-11
D0030189,U014729,Gaming Console,v2,2025-11-10
D0030190,U014730,Gaming Console,v3,2023-11-05
D0030191,U014730,Mobile - Android,v3,2023-11-13
D0030192,U014730,Desktop - Web,v3,2023-11-15
D0030193,U014731,Mobile - iOS,latest,2026-04-07
D0030194,U014732,Smart TV,v1,2024-05-04
D0030195,U014733,Mobile - Android,latest,2026-04-03
D0030196,U014733,Smart TV,v3,2026-04-01
D0030197,U014734,Desktop - Web,v1,2024-08-07
D0030198,U014735,Desktop - Web,latest,2025-09-07
D0030199,U014735,Tablet,v2,2025-09-20
D0030200,U014735,Mobile - Android,v3,2025-09-17
D0030201,U014735,Smart TV,latest,2025-09-13
D0030202,U014736,Gaming Console,v2,2026-06-14
D0030203,U014736,Mobile - iOS,v1,2026-06-29
D0030204,U014737,Gaming Console,v1,2025-04-04
D0030205,U014737,Mobile - iOS,latest,2025-03-21
D0030206,U014738,Smart TV,v1,2025-01-07
D0030207,U014738,Gaming Console,v2,2024-12-19
D0030208,U014739,Mobile - Android,v1,2024-12-17
D0030209,U014739,Gaming Console,v1,2024-12-13
D0030210,U014740,Desktop - Web,v3,2023-04-21
D0030211,U014741,Mobile - Android,v3,2025-12-11
D0030212,U014741,Gaming Console,latest,2025-12-18
D0030213,U014741,Mobile - iOS,v1,2025-12-24
D0030214,U014741,Desktop - Web,v2,2025-12-16
D0030215,U014742,Desktop - Web,v3,2022-11-19
D0030216,U014743,Mobile - Android,latest,2024-04-17
D0030217,U014743,Gaming Console,v1,2024-04-10
D0030218,U014744,Gaming Console,v3,2026-01-21
D0030219,U014744,Smart TV,v2,2026-01-19
D0030220,U014744,Mobile - iOS,v3,2026-01-04
D0030221,U014745,Tablet,latest,2024-05-21
D0030222,U014745,Gaming Console,v2,2024-05-26
D0030223,U014745,Mobile - Android,v3,2024-06-04
D0030224,U014745,Smart TV,v1,2024-05-16
D0030225,U014746,Gaming Console,v1,2023-02-03
D0030226,U014746,Tablet,latest,2023-01-29
D0030227,U014747,Mobile - Android,v3,2025-09-24
D0030228,U014748,Desktop - Web,v3,2025-11-09
D0030229,U014748,Mobile - Android,latest,2025-11-24
D0030230,U014748,Gaming Console,v2,2025-11-27
D0030231,U014749,Mobile - Android,v2,2024-11-25
D0030232,U014749,Tablet,v3,2024-11-10
D0030233,U014750,Smart TV,v3,2026-03-29
D0030234,U014750,Gaming Console,v2,2026-03-19
D0030235,U014751,Tablet,v1,2026-04-09
D0030236,U014751,Mobile - iOS,v2,2026-04-19
D0030237,U014752,Smart TV,v3,2025-08-09
D0030238,U014752,Desktop - Web,v3,2025-08-12
D0030239,U014752,Tablet,v2,2025-08-05
D0030240,U014753,Tablet,v3,2025-01-12
D0030241,U014753,Desktop - Web,latest,2025-01-23
D0030242,U014754,Desktop - Web,v1,2024-11-27
D0030243,U014755,Smart TV,latest,2025-07-17
D0030244,U014756,Mobile - Android,v2,2025-11-12
D0030245,U014757,Tablet,v1,2024-06-28
D0030246,U014757,Desktop - Web,v3,2024-07-01
D0030247,U014758,Gaming Console,v3,2025-05-14
D0030248,U014758,Tablet,v1,2025-05-09
D0030249,U014759,Mobile - Android,v3,2025-01-21
D0030250,U014759,Desktop - Web,v3,2025-01-09
D0030251,U014759,Gaming Console,latest,2025-01-21
D0030252,U014760,Desktop - Web,v2,2026-01-25
D0030253,U014761,Mobile - Android,v1,2023-10-29
D0030254,U014761,Smart TV,v1,2023-10-28
D0030255,U014761,Mobile - iOS,v1,2023-11-06
D0030256,U014762,Smart TV,v3,2026-02-12
D0030257,U014762,Tablet,v2,2026-01-29
D0030258,U014762,Mobile - iOS,v2,2026-01-29
D0030259,U014763,Tablet,latest,2024-08-04
D0030260,U014764,Desktop - Web,latest,2026-02-13
D0030261,U014764,Mobile - iOS,latest,2026-02-16
D0030262,U014765,Gaming Console,v2,2025-05-09
D0030263,U014766,Smart TV,v2,2024-01-13
D0030264,U014766,Gaming Console,v2,2024-01-04
D0030265,U014767,Gaming Console,latest,2024-10-23
D0030266,U014768,Smart TV,v1,2025-02-08
D0030267,U014768,Desktop - Web,v1,2025-02-12
D0030268,U014769,Smart TV,v3,2025-06-23
D0030269,U014769,Desktop - Web,latest,2025-06-20
D0030270,U014770,Mobile - iOS,v3,2025-10-27
D0030271,U014771,Smart TV,v2,2026-03-25
D0030272,U014771,Gaming Console,v3,2026-03-24
D0030273,U014771,Desktop - Web,latest,2026-04-07
D0030274,U014771,Tablet,v1,2026-03-24
D0030275,U014772,Mobile - Android,v1,2023-08-13
D0030276,U014772,Smart TV,v1,2023-08-03
D0030277,U014772,Mobile - iOS,v1,2023-08-13
D0030278,U014772,Tablet,latest,2023-08-06
D0030279,U014773,Tablet,v1,2024-11-20
D0030280,U014774,Smart TV,v1,2022-11-17
D0030281,U014775,Tablet,v3,2023-12-28
D0030282,U014775,Mobile - iOS,v1,2023-12-21
D0030283,U014776,Mobile - Android,v3,2024-11-12
D0030284,U014776,Tablet,v3,2024-11-03
D0030285,U014776,Desktop - Web,v1,2024-11-12
D0030286,U014777,Smart TV,v3,2024-10-16
D0030287,U014777,Desktop - Web,latest,2024-10-23
D0030288,U014777,Tablet,v3,2024-10-11
D0030289,U014778,Tablet,v2,2025-03-13
D0030290,U014778,Gaming Console,v1,2025-02-26
D0030291,U014778,Mobile - iOS,v1,2025-03-01
D0030292,U014778,Mobile - Android,v1,2025-03-11
D0030293,U014779,Tablet,v1,2025-03-11
D0030294,U014779,Mobile - iOS,v3,2025-03-14
D0030295,U014780,Smart TV,v2,2026-02-27
D0030296,U014780,Tablet,v1,2026-02-12
