subscription_id,user_id,plan_type,monthly_price_usd,billing_cycle,start_date,end_date,status,auto_renew,cancellation_reason,is_free_trial
S0014427,U011932,Premium,22.99,Monthly,2025-08-10,2025-11-23,Cancelled,True,Not enough content,True
S0014428,U011933,Standard,15.49,Monthly,2026-05-15,2026-06-30,Active,True,,False
S0014429,U011934,Standard,15.49,Monthly,2024-07-15,2025-01-26,Cancelled,False,Low usage,True
S0014430,U011934,Premium,22.99,Monthly,2025-02-28,2025-10-13,Cancelled,True,Technical issues,False
S0014431,U011935,Standard,15.49,Annual,2025-07-10,2026-05-20,Cancelled,True,Not enough content,True
S0014432,U011936,Premium,22.99,Monthly,2023-05-28,2024-02-07,Cancelled,True,Not enough content,False
S0014433,U011937,Standard,15.49,Monthly,2025-01-27,2025-07-26,Cancelled,True,Found alternative,True
S0014434,U011938,Standard,15.49,Monthly,2026-05-05,2026-06-30,Active,True,,True
S0014435,U011939,Basic,6.99,Monthly,2025-03-31,2026-06-30,Cancelled,True,Low usage,False
S0014436,U011940,Basic,6.99,Monthly,2025-04-03,2025-05-28,Cancelled,True,Low usage,False
S0014437,U011941,Premium,22.99,Monthly,2024-06-01,2025-09-22,Cancelled,True,Low usage,False
S0014438,U011942,Standard,15.49,Monthly,2025-03-18,2025-10-09,Cancelled,True,Not enough content,False
S0014439,U011943,Premium,22.99,Monthly,2026-01-17,2026-06-30,Active,True,,False
S0014440,U011944,Premium,22.99,Monthly,2025-11-13,2026-06-30,Cancelled,True,Not enough content,False
S0014441,U011945,Standard,15.49,Monthly,2025-09-12,2025-12-13,Cancelled,True,Low usage,False
S0014442,U011946,Basic,6.99,Monthly,2025-10-31,2026-04-23,Cancelled,True,Not enough content,True
S0014443,U011947,Basic,6.99,Annual,2024-02-23,2024-10-25,Cancelled,False,Temporary pause,False
S0014444,U011947,Basic,6.99,Monthly,2024-11-13,2025-03-14,Cancelled,True,Low usage,False
S0014445,U011948,Basic,6.99,Monthly,2026-06-09,2026-06-30,Cancelled,True,Low usage,True
S0014446,U011949,Standard,15.49,Monthly,2026-02-02,2026-06-30,Active,True,,False
S0014447,U011950,Standard,15.49,Monthly,2026-03-06,2026-06-30,Active,True,,True
S0014448,U011951,Standard,15.49,Monthly,2025-03-14,2025-05-22,Cancelled,True,Price too high,True
S0014449,U011952,Standard,15.49,Monthly,2024-02-17,2024-07-21,Cancelled,True,Low usage,False
S0014450,U011952,Standard,15.49,Monthly,2024-08-13,2026-02-16,Cancelled,True,Low usage,False
S0014451,U011953,Standard,15.49,Monthly,2026-06-07,2026-06-30,Active,True,,True
S0014452,U011954,Standard,15.49,Annual,2025-10-16,2026-05-21,Cancelled,True,Price too high,True
S0014453,U011955,Standard,15.49,Monthly,2024-12-14,2026-03-22,Cancelled,True,Technical issues,True
S0014454,U011956,Basic,6.99,Annual,2025-06-30,2025-10-01,Cancelled,True,Price too high,False
S0014455,U011957,Basic,6.99,Monthly,2023-09-11,2025-04-17,Cancelled,True,Price too high,False
S0014456,U011958,Standard,15.49,Monthly,2025-09-21,2026-01-31,Cancelled,True,Temporary pause,True
S0014457,U011959,Premium,22.99,Monthly,2026-02-27,2026-05-27,Cancelled,True,Price too high,False
S0014458,U011960,Basic,6.99,Monthly,2025-04-22,2025-06-21,Cancelled,True,Low usage,False
S0014459,U011961,Basic,6.99,Monthly,2024-08-12,2024-11-09,Cancelled,True,Not enough content,True
S0014460,U011961,Premium,22.99,Monthly,2024-11-24,2025-02-04,Cancelled,True,Temporary pause,False
S0014461,U011962,Standard,15.49,Monthly,2025-06-18,2025-10-19,Cancelled,True,Other,False
S0014462,U011962,Premium,22.99,Monthly,2026-01-06,2026-04-10,Cancelled,True,Price too high,False
S0014463,U011962,Standard,15.49,Monthly,2026-04-27,2026-06-30,Active,True,,False
S0014464,U011963,Premium,22.99,Monthly,2023-06-01,2023-11-26,Cancelled,False,Price too high,False
S0014465,U011964,Premium,22.99,Monthly,2025-01-29,2025-03-08,Cancelled,True,Not enough content,False
S0014466,U011965,Premium,22.99,Monthly,2023-11-20,2024-06-19,Cancelled,True,Temporary pause,False
S0014467,U011966,Standard,15.49,Monthly,2023-08-10,2024-12-14,Cancelled,True,Not enough content,False
S0014468,U011967,Premium,22.99,Monthly,2025-05-07,2026-04-16,Cancelled,True,Not enough content,False
S0014469,U011968,Basic,6.99,Monthly,2024-04-23,2024-06-24,Cancelled,True,Found alternative,False
S0014470,U011969,Premium,22.99,Monthly,2023-12-08,2024-04-03,Cancelled,True,Technical issues,True
S0014471,U011970,Mobile,3.99,Monthly,2024-12-13,2025-03-12,Cancelled,False,Found alternative,True
S0014472,U011971,Basic,6.99,Annual,2025-09-13,2026-06-30,Active,False,,True
S0014473,U011972,Mobile,3.99,Monthly,2026-01-02,2026-03-15,Cancelled,True,Low usage,False
S0014474,U011973,Standard,15.49,Monthly,2026-03-24,2026-06-30,Active,False,,False
S0014475,U011974,Standard,15.49,Monthly,2023-09-11,2024-04-29,Cancelled,False,Not enough content,False
S0014476,U011975,Standard,15.49,Monthly,2025-05-18,2025-07-26,Cancelled,True,Not enough content,True
S0014477,U011975,Premium,22.99,Monthly,2025-08-16,2026-05-05,Cancelled,False,Not enough content,False
S0014478,U011976,Basic,6.99,Monthly,2026-05-30,2026-06-30,Active,True,,False
S0014479,U011977,Standard,15.49,Monthly,2024-10-10,2025-01-28,Cancelled,True,Price too high,False
S0014480,U011978,Premium,22.99,Monthly,2025-07-08,2026-06-30,Cancelled,False,Technical issues,False
S0014481,U011979,Standard,15.49,Monthly,2024-03-02,2024-05-17,Cancelled,True,Found alternative,True
S0014482,U011979,Premium,22.99,Monthly,2024-06-18,2026-03-10,Cancelled,False,Not enough content,False
S0014483,U011980,Premium,22.99,Monthly,2025-05-13,2025-09-08,Cancelled,True,Not enough content,True
S0014484,U011980,Standard,15.49,Monthly,2025-11-06,2025-12-29,Cancelled,True,Low usage,False
S0014485,U011981,Standard,15.49,Monthly,2023-09-22,2023-11-19,Cancelled,False,Found alternative,False
S0014486,U011982,Basic,6.99,Monthly,2026-05-13,2026-06-30,Cancelled,True,Not enough content,False
S0014487,U011983,Standard,15.49,Monthly,2026-05-08,2026-06-30,Active,True,,False
S0014488,U011984,Premium,22.99,Monthly,2025-06-06,2026-05-16,Cancelled,True,Not enough content,False
S0014489,U011984,Standard,15.49,Monthly,2026-05-30,2026-06-30,Cancelled,True,Price too high,False
S0014490,U011985,Standard,15.49,Monthly,2023-08-31,2023-12-15,Cancelled,True,Low usage,False
S0014491,U011985,Basic,6.99,Monthly,2024-02-24,2026-04-08,Cancelled,True,Found alternative,False
S0014492,U011986,Standard,15.49,Monthly,2026-06-28,2026-06-30,Active,True,,True
S0014493,U011987,Basic,6.99,Monthly,2023-04-30,2023-06-17,Cancelled,True,Price too high,True
S0014494,U011988,Basic,6.99,Monthly,2026-03-11,2026-06-30,Active,True,,True
S0014495,U011989,Premium,22.99,Monthly,2025-09-10,2026-03-09,Cancelled,True,Price too high,False
S0014496,U011990,Standard,15.49,Monthly,2026-06-12,2026-06-30,Cancelled,True,Not enough content,True
S0014497,U011991,Standard,15.49,Monthly,2023-03-07,2023-09-08,Cancelled,True,Other,True
S0014498,U011992,Standard,15.49,Monthly,2025-08-08,2026-01-24,Cancelled,True,Temporary pause,False
S0014499,U011993,Basic,6.99,Monthly,2025-11-10,2025-12-12,Cancelled,True,Price too high,True
S0014500,U011993,Basic,6.99,Monthly,2026-05-20,2026-06-30,Active,True,,False
S0014501,U011994,Mobile,3.99,Monthly,2025-06-12,2026-05-10,Cancelled,False,Price too high,False
S0014502,U011995,Premium,22.99,Monthly,2023-12-15,2025-03-04,Cancelled,True,Technical issues,True
S0014503,U011996,Standard,15.49,Monthly,2026-03-20,2026-05-06,Cancelled,True,Price too high,True
S0014504,U011997,Standard,15.49,Monthly,2023-07-02,2023-12-06,Cancelled,True,Price too high,True
S0014505,U011997,Standard,15.49,Monthly,2024-01-30,2025-12-09,Cancelled,True,Price too high,False
S0014506,U011998,Premium,22.99,Monthly,2026-06-13,2026-06-30,Cancelled,True,Price too high,False
S0014507,U011999,Basic,6.99,Monthly,2023-04-05,2024-11-25,Cancelled,True,Temporary pause,False
S0014508,U011999,Premium,22.99,Annual,2024-12-19,2026-05-24,Cancelled,True,Not enough content,False
S0014509,U012000,Mobile,3.99,Monthly,2025-10-24,2026-01-12,Cancelled,True,Price too high,True
S0014510,U012000,Standard,15.49,Annual,2026-02-14,2026-05-01,Cancelled,True,Found alternative,False
S0014511,U012000,Mobile,3.99,Monthly,2026-06-07,2026-06-30,Active,False,,False
S0014512,U012001,Standard,15.49,Monthly,2025-07-31,2025-09-18,Cancelled,True,Price too high,False
S0014513,U012002,Basic,6.99,Monthly,2024-12-04,2026-06-12,Cancelled,True,Price too high,True
S0014514,U012003,Standard,15.49,Monthly,2024-09-24,2025-09-09,Cancelled,True,Found alternative,False
S0014515,U012004,Standard,15.49,Monthly,2026-04-07,2026-05-20,Cancelled,True,Not enough content,False
S0014516,U012005,Standard,15.49,Monthly,2025-09-25,2026-02-12,Cancelled,True,Temporary pause,False
S0014517,U012005,Standard,15.49,Monthly,2026-02-22,2026-06-30,Active,True,,False
S0014518,U012006,Standard,15.49,Monthly,2023-01-31,2024-05-27,Cancelled,True,Found alternative,False
S0014519,U012007,Basic,6.99,Monthly,2025-11-21,2026-01-13,Cancelled,False,Not enough content,False
S0014520,U012008,Basic,6.99,Monthly,2024-08-19,2025-06-23,Cancelled,True,Price too high,False
S0014521,U012008,Premium,22.99,Monthly,2025-12-01,2026-06-30,Active,True,,False
S0014522,U012009,Premium,22.99,Monthly,2024-09-20,2025-01-24,Cancelled,False,Technical issues,False
S0014523,U012009,Premium,22.99,Monthly,2025-05-04,2025-06-15,Cancelled,False,Price too high,False
S0014524,U012010,Standard,15.49,Monthly,2022-11-08,2024-04-02,Cancelled,False,Price too high,False
S0014525,U012011,Basic,6.99,Monthly,2025-07-26,2026-01-28,Cancelled,True,Not enough content,True
S0014526,U012012,Standard,15.49,Annual,2022-12-13,2023-10-26,Cancelled,True,Low usage,False
S0014527,U012013,Standard,15.49,Monthly,2024-12-11,2025-03-13,Cancelled,True,Found alternative,True
S0014528,U012014,Standard,15.49,Annual,2026-05-21,2026-06-30,Active,True,,False
S0014529,U012015,Basic,6.99,Monthly,2024-02-23,2024-05-17,Cancelled,True,Price too high,True
S0014530,U012016,Standard,15.49,Monthly,2025-11-20,2026-02-01,Cancelled,False,Not enough content,False
S0014531,U012016,Mobile,3.99,Monthly,2026-03-26,2026-06-26,Cancelled,True,Low usage,False
S0014532,U012017,Standard,15.49,Monthly,2025-12-09,2026-05-27,Cancelled,True,Not enough content,False
S0014533,U012018,Standard,15.49,Monthly,2026-01-25,2026-05-21,Cancelled,True,Price too high,True
S0014534,U012019,Basic,6.99,Monthly,2022-06-10,2022-07-31,Cancelled,False,Technical issues,True
S0014535,U012020,Mobile,3.99,Monthly,2025-10-26,2026-06-30,Active,True,,False
S0014536,U012021,Basic,6.99,Monthly,2025-11-10,2026-06-30,Active,True,,False
S0014537,U012022,Standard,15.49,Annual,2024-04-26,2024-10-14,Cancelled,True,Not enough content,True
S0014538,U012023,Standard,15.49,Monthly,2026-05-16,2026-06-30,Active,True,,True
S0014539,U012024,Standard,15.49,Monthly,2025-01-06,2025-12-26,Cancelled,True,Price too high,True
S0014540,U012025,Premium,22.99,Monthly,2025-01-23,2025-08-20,Cancelled,True,Price too high,False
S0014541,U012026,Standard,15.49,Monthly,2026-02-17,2026-03-24,Cancelled,True,Price too high,True
S0014542,U012027,Basic,6.99,Monthly,2024-03-15,2025-01-13,Cancelled,False,Low usage,False
S0014543,U012028,Premium,22.99,Monthly,2026-05-25,2026-06-30,Active,True,,True
S0014544,U012029,Basic,6.99,Monthly,2023-11-13,2026-04-19,Cancelled,True,Technical issues,False
S0014545,U012030,Standard,15.49,Monthly,2025-10-29,2026-04-19,Cancelled,True,Found alternative,False
S0014546,U012030,Standard,15.49,Annual,2026-05-05,2026-06-30,Active,True,,False
S0014547,U012031,Standard,15.49,Monthly,2026-04-15,2026-06-30,Active,False,,False
S0014548,U012032,Standard,15.49,Monthly,2026-06-26,2026-06-30,Active,True,,True
S0014549,U012033,Standard,15.49,Annual,2024-08-13,2025-01-09,Cancelled,True,Temporary pause,False
S0014550,U012034,Standard,15.49,Monthly,2023-03-20,2023-10-20,Cancelled,True,Low usage,False
S0014551,U012035,Premium,22.99,Monthly,2024-11-04,2025-02-21,Cancelled,True,Not enough content,False
S0014552,U012035,Mobile,3.99,Monthly,2025-10-19,2026-01-29,Cancelled,False,Technical issues,False
S0014553,U012036,Basic,6.99,Monthly,2025-09-26,2026-03-06,Cancelled,True,Temporary pause,False
S0014554,U012037,Premium,22.99,Monthly,2025-10-20,2026-06-30,Active,False,,False
S0014555,U012038,Basic,6.99,Monthly,2024-08-07,2024-11-13,Cancelled,True,Not enough content,False
S0014556,U012039,Basic,6.99,Monthly,2023-09-01,2025-01-15,Cancelled,False,Low usage,True
S0014557,U012040,Basic,6.99,Monthly,2026-04-23,2026-06-30,Active,True,,False
S0014558,U012041,Standard,15.49,Monthly,2025-04-15,2026-04-24,Cancelled,True,Price too high,False
S0014559,U012042,Premium,22.99,Monthly,2026-03-29,2026-06-30,Active,True,,True
S0014560,U012043,Basic,6.99,Monthly,2025-03-03,2026-01-13,Cancelled,True,Low usage,False
S0014561,U012044,Standard,15.49,Monthly,2022-07-14,2024-03-28,Cancelled,True,Price too high,False
S0014562,U012045,Standard,15.49,Monthly,2023-03-06,2024-10-11,Cancelled,True,Found alternative,True
S0014563,U012046,Standard,15.49,Monthly,2023-08-17,2023-11-15,Cancelled,True,Technical issues,False
S0014564,U012047,Standard,15.49,Monthly,2026-03-25,2026-04-29,Cancelled,True,Price too high,False
S0014565,U012048,Premium,22.99,Annual,2024-09-02,2025-02-11,Cancelled,True,Not enough content,True
S0014566,U012049,Basic,6.99,Monthly,2025-08-12,2026-02-01,Cancelled,True,Other,False
S0014567,U012050,Standard,15.49,Monthly,2023-09-23,2025-06-26,Cancelled,True,Not enough content,False
S0014568,U012050,Premium,22.99,Monthly,2025-08-11,2025-11-06,Cancelled,True,Other,False
S0014569,U012051,Standard,15.49,Monthly,2022-12-23,2023-05-27,Cancelled,True,Price too high,True
S0014570,U012051,Standard,15.49,Monthly,2023-07-13,2024-09-22,Cancelled,False,Other,False
S0014571,U012052,Standard,15.49,Annual,2023-03-30,2024-07-03,Cancelled,False,Low usage,False
S0014572,U012053,Premium,22.99,Monthly,2025-03-07,2025-06-23,Cancelled,False,Found alternative,True
S0014573,U012054,Mobile,3.99,Monthly,2026-02-08,2026-06-30,Cancelled,True,Not enough content,False
S0014574,U012055,Basic,6.99,Monthly,2024-08-21,2024-09-25,Cancelled,True,Price too high,False
S0014575,U012055,Basic,6.99,Monthly,2024-11-15,2026-06-30,Active,False,,False
S0014576,U012056,Basic,6.99,Monthly,2025-04-15,2026-04-30,Cancelled,True,Not enough content,True
S0014577,U012057,Basic,6.99,Monthly,2023-07-21,2024-12-07,Cancelled,True,Price too high,False
S0014578,U012058,Standard,15.49,Monthly,2026-01-19,2026-04-14,Cancelled,False,Low usage,False
S0014579,U012058,Standard,15.49,Monthly,2026-06-07,2026-06-30,Active,True,,False
S0014580,U012059,Premium,22.99,Monthly,2023-11-23,2024-12-17,Cancelled,False,Other,False
S0014581,U012060,Standard,15.49,Monthly,2025-03-19,2025-08-09,Cancelled,True,Temporary pause,False
S0014582,U012060,Premium,22.99,Annual,2025-08-23,2026-06-30,Active,True,,False
S0014583,U012061,Basic,6.99,Monthly,2025-03-24,2026-02-05,Cancelled,True,Temporary pause,False
S0014584,U012061,Standard,15.49,Monthly,2026-02-20,2026-06-28,Cancelled,True,Other,False
S0014585,U012062,Mobile,3.99,Monthly,2024-03-04,2024-05-06,Cancelled,True,Not enough content,False
S0014586,U012063,Premium,22.99,Monthly,2023-03-10,2023-07-31,Cancelled,True,Other,True
S0014587,U012064,Premium,22.99,Monthly,2025-10-07,2026-06-30,Active,True,,True
S0014588,U012065,Standard,15.49,Annual,2026-03-04,2026-05-04,Cancelled,True,Temporary pause,False
S0014589,U012066,Premium,22.99,Monthly,2025-10-28,2026-06-30,Active,False,,False
S0014590,U012067,Basic,6.99,Monthly,2025-05-31,2026-02-15,Cancelled,True,Found alternative,False
S0014591,U012068,Standard,15.49,Monthly,2023-11-24,2025-03-11,Cancelled,True,Found alternative,False
S0014592,U012069,Premium,22.99,Monthly,2025-10-08,2026-06-30,Active,True,,False
S0014593,U012070,Premium,22.99,Monthly,2024-01-07,2025-05-20,Cancelled,False,Found alternative,True
S0014594,U012071,Standard,15.49,Monthly,2023-11-11,2024-05-20,Cancelled,True,Technical issues,False
S0014595,U012072,Standard,15.49,Annual,2024-08-23,2024-10-20,Cancelled,True,Other,False
S0014596,U012073,Premium,22.99,Monthly,2023-09-20,2024-02-24,Cancelled,False,Temporary pause,True
S0014597,U012074,Standard,15.49,Monthly,2025-12-01,2026-06-30,Active,True,,True
S0014598,U012075,Standard,15.49,Monthly,2025-07-14,2026-01-23,Cancelled,True,Temporary pause,True
S0014599,U012076,Standard,15.49,Monthly,2024-12-18,2026-06-27,Cancelled,False,Price too high,False
S0014600,U012077,Premium,22.99,Monthly,2024-04-27,2025-04-23,Cancelled,True,Not enough content,False
S0014601,U012077,Premium,22.99,Monthly,2025-04-30,2025-10-06,Cancelled,True,Not enough content,False
S0014602,U012078,Standard,15.49,Monthly,2023-05-27,2023-07-17,Cancelled,True,Technical issues,False
S0014603,U012079,Standard,15.49,Monthly,2026-03-01,2026-04-04,Cancelled,True,Technical issues,False
S0014604,U012080,Basic,6.99,Monthly,2023-11-08,2024-06-06,Cancelled,True,Price too high,False
S0014605,U012081,Standard,15.49,Monthly,2026-01-21,2026-06-30,Active,True,,False
S0014606,U012082,Standard,15.49,Monthly,2025-04-24,2025-10-30,Cancelled,True,Low usage,False
S0014607,U012083,Standard,15.49,Monthly,2026-03-15,2026-06-30,Active,True,,True
S0014608,U012084,Standard,15.49,Monthly,2026-03-21,2026-06-30,Cancelled,True,Low usage,False
S0014609,U012085,Standard,15.49,Monthly,2024-11-14,2025-05-31,Cancelled,True,Temporary pause,False
S0014610,U012086,Basic,6.99,Monthly,2022-10-08,2022-11-25,Cancelled,False,Found alternative,False
S0014611,U012087,Premium,22.99,Monthly,2026-03-08,2026-06-30,Active,True,,False
S0014612,U012088,Standard,15.49,Monthly,2025-08-05,2025-10-24,Cancelled,True,Not enough content,False
S0014613,U012089,Premium,22.99,Monthly,2024-11-12,2025-02-28,Cancelled,True,Price too high,False
S0014614,U012090,Premium,22.99,Monthly,2026-01-24,2026-03-22,Cancelled,True,Found alternative,False
S0014615,U012091,Standard,15.49,Monthly,2024-03-31,2024-05-11,Cancelled,False,Price too high,True
S0014616,U012092,Standard,15.49,Monthly,2025-03-05,2025-08-20,Cancelled,True,Temporary pause,False
S0014617,U012093,Standard,15.49,Monthly,2025-06-04,2025-10-08,Cancelled,False,Technical issues,False
S0014618,U012093,Basic,6.99,Monthly,2025-10-27,2025-12-21,Cancelled,True,Price too high,False
S0014619,U012094,Basic,6.99,Monthly,2024-12-05,2025-02-22,Cancelled,True,Found alternative,True
S0014620,U012094,Premium,22.99,Monthly,2025-04-02,2025-07-10,Cancelled,False,Low usage,False
S0014621,U012094,Premium,22.99,Monthly,2025-07-30,2026-03-12,Cancelled,True,Low usage,False
S0014622,U012095,Standard,15.49,Monthly,2026-04-18,2026-06-30,Active,False,,False
S0014623,U012096,Mobile,3.99,Annual,2025-03-01,2026-06-30,Active,True,,True
S0014624,U012097,Standard,15.49,Monthly,2025-08-06,2026-06-30,Active,True,,True
S0014625,U012098,Standard,15.49,Monthly,2024-12-03,2026-05-23,Cancelled,True,Price too high,True
S0014626,U012099,Premium,22.99,Monthly,2024-11-07,2025-01-02,Cancelled,True,Not enough content,False
S0014627,U012100,Standard,15.49,Monthly,2023-10-30,2024-11-03,Cancelled,True,Price too high,False
S0014628,U012101,Premium,22.99,Monthly,2022-03-01,2023-01-01,Cancelled,True,Found alternative,True
S0014629,U012102,Standard,15.49,Monthly,2023-09-08,2023-11-15,Cancelled,True,Not enough content,False
S0014630,U012103,Standard,15.49,Monthly,2023-07-02,2024-08-25,Cancelled,True,Low usage,False
S0014631,U012103,Standard,15.49,Monthly,2024-09-05,2025-07-30,Cancelled,True,Not enough content,False
