episode_id,content_id,season_number,episode_number,duration_minutes,release_date
E012343,C00929,3,7,51,2022-10-03
E012344,C00931,1,1,43,2016-08-10
E012345,C00931,1,2,54,2016-09-29
E012346,C00931,1,3,59,2016-03-21
E012347,C00931,1,4,50,2016-09-28
E012348,C00931,1,5,46,2016-05-24
E012349,C00931,1,6,39,2016-08-23
E012350,C00931,1,7,42,2016-06-04
E012351,C00931,1,8,36,2016-08-25
E012352,C00934,1,1,32,2023-11-17
E012353,C00934,1,2,49,2023-07-28
E012354,C00934,1,3,50,2023-04-22
E012355,C00934,1,4,43,2023-05-05
E012356,C00934,1,5,60,2023-02-25
E012357,C00934,1,6,31,2023-11-23
E012358,C00934,1,7,18,2023-05-06
E012359,C00934,1,8,53,2023-08-08
E012360,C00934,1,9,38,2023-11-26
E012361,C00934,2,1,25,2023-08-30
E012362,C00934,2,2,26,2023-10-06
E012363,C00934,2,3,46,2023-01-23
E012364,C00934,2,4,37,2023-08-26
E012365,C00934,2,5,36,2023-04-18
E012366,C00934,2,6,18,2023-08-03
E012367,C00934,2,7,47,2023-06-30
E012368,C00934,3,1,39,2023-07-11
E012369,C00934,3,2,48,2023-01-08
E012370,C00934,3,3,26,2023-11-10
E012371,C00934,3,4,35,2023-05-25
E012372,C00934,3,5,51,2023-02-15
E012373,C00934,3,6,56,2023-04-22
E012374,C00934,3,7,70,2023-08-22
E012375,C00934,3,8,29,2023-05-03
E012376,C00934,3,9,33,2023-07-02
E012377,C00934,3,10,59,2023-10-10
E012378,C00934,3,11,22,2023-02-20
E012379,C00934,3,12,54,2023-06-07
E012380,C00937,1,1,32,2026-11-01
E012381,C00937,1,2,44,2026-05-18
E012382,C00937,1,3,55,2026-02-18
E012383,C00937,1,4,43,2026-10-17
E012384,C00937,1,5,28,2026-02-21
E012385,C00937,1,6,36,2026-03-29
E012386,C00937,1,7,37,2026-09-12
E012387,C00937,2,1,45,2026-03-09
E012388,C00937,2,2,28,2026-11-23
E012389,C00937,2,3,65,2026-09-10
E012390,C00937,2,4,44,2026-09-08
E012391,C00937,2,5,41,2026-10-30
E012392,C00937,2,6,44,2026-09-06
E012393,C00937,2,7,53,2026-02-26
E012394,C00937,2,8,42,2026-04-11
E012395,C00937,2,9,58,2026-06-22
E012396,C00937,3,1,37,2026-04-04
E012397,C00937,3,2,37,2026-08-09
E012398,C00937,3,3,49,2026-01-05
E012399,C00937,3,4,56,2026-03-27
E012400,C00937,3,5,42,2026-11-11
E012401,C00937,3,6,57,2026-11-22
E012402,C00937,3,7,18,2026-10-05
E012403,C00937,3,8,42,2026-11-19
E012404,C00937,3,9,54,2026-01-26
E012405,C00937,3,10,51,2026-05-28
E012406,C00939,1,1,48,2019-08-17
E012407,C00939,1,2,34,2019-10-07
E012408,C00939,1,3,36,2019-06-21
E012409,C00939,1,4,37,2019-04-21
E012410,C00939,1,5,39,2019-02-22
E012411,C00939,1,6,62,2019-11-20
E012412,C00939,1,7,71,2019-11-26
E012413,C00939,1,8,53,2019-10-11
E012414,C00939,1,9,24,2019-02-08
E012415,C00939,2,1,61,2019-11-02
E012416,C00939,2,2,54,2019-06-04
E012417,C00939,2,3,30,2019-01-11
E012418,C00939,2,4,38,2019-11-10
E012419,C00939,2,5,51,2019-03-21
E012420,C00939,2,6,45,2019-04-29
E012421,C00939,2,7,54,2019-02-13
E012422,C00939,3,1,50,2019-03-01
E012423,C00939,3,2,31,2019-05-10
E012424,C00939,3,3,54,2019-09-18
E012425,C00939,3,4,40,2019-10-02
E012426,C00939,3,5,50,2019-10-12
E012427,C00939,3,6,35,2019-04-26
E012428,C00939,3,7,50,2019-10-31
E012429,C00939,3,8,48,2019-06-19
E012430,C00939,3,9,53,2019-11-05
E012431,C00939,3,10,43,2019-11-09
E012432,C00940,1,1,43,2025-02-09
E012433,C00940,1,2,49,2025-08-26
E012434,C00940,1,3,37,2025-11-24
E012435,C00940,1,4,49,2025-08-27
E012436,C00940,1,5,49,2025-02-07
E012437,C00940,1,6,49,2025-02-15
E012438,C00940,1,7,37,2025-07-31
E012439,C00940,1,8,44,2025-06-16
E012440,C00940,1,9,34,2025-03-26
E012441,C00940,1,10,74,2025-05-01
E012442,C00940,2,1,51,2025-06-11
E012443,C00940,2,2,19,2025-05-21
E012444,C00940,2,3,54,2025-10-27
E012445,C00940,2,4,48,2025-10-12
E012446,C00940,2,5,35,2025-04-27
E012447,C00940,2,6,48,2025-03-16
E012448,C00940,3,1,35,2025-09-30
E012449,C00940,3,2,36,2025-03-23
E012450,C00940,3,3,37,2025-02-26
E012451,C00940,3,4,51,2025-03-05
E012452,C00940,3,5,39,2025-03-23
E012453,C00940,3,6,34,2025-06-05
E012454,C00940,3,7,37,2025-01-10
E012455,C00940,3,8,42,2025-06-30
E012456,C00940,3,9,59,2025-04-29
E012457,C00940,3,10,53,2025-03-29
E012458,C00942,1,1,34,2019-01-30
E012459,C00942,1,2,47,2019-02-26
E012460,C00942,1,3,35,2019-10-27
E012461,C00942,1,4,29,2019-11-24
E012462,C00942,1,5,28,2019-07-02
E012463,C00942,1,6,38,2019-07-26
E012464,C00942,1,7,46,2019-10-14
E012465,C00942,1,8,77,2019-05-27
E012466,C00942,1,9,54,2019-02-24
E012467,C00942,1,10,33,2019-04-05
E012468,C00944,1,1,71,2021-09-13
E012469,C00944,1,2,35,2021-03-31
E012470,C00944,1,3,54,2021-04-24
E012471,C00944,1,4,39,2021-04-08
E012472,C00944,1,5,43,2021-07-18
E012473,C00944,1,6,50,2021-10-15
E012474,C00944,2,1,40,2021-06-16
E012475,C00944,2,2,46,2021-03-29
E012476,C00944,2,3,45,2021-03-21
E012477,C00944,2,4,48,2021-04-23
E012478,C00944,2,5,38,2021-06-07
E012479,C00944,2,6,47,2021-08-23
E012480,C00944,2,7,39,2021-04-21
E012481,C00944,2,8,47,2021-07-14
E012482,C00944,2,9,42,2021-02-19
E012483,C00944,2,10,31,2021-07-05
E012484,C00944,2,11,48,2021-10-07
E012485,C00944,3,1,44,2021-01-14
E012486,C00944,3,2,40,2021-03-19
E012487,C00944,3,3,53,2021-09-07
E012488,C00944,3,4,55,2021-02-05
E012489,C00944,3,5,48,2021-08-26
E012490,C00944,3,6,42,2021-02-07
E012491,C00944,3,7,28,2021-04-15
E012492,C00944,3,8,31,2021-07-27
E012493,C00944,3,9,55,2021-01-02
E012494,C00944,3,10,38,2021-01-17
E012495,C00944,4,1,44,2021-09-16
E012496,C00944,4,2,57,2021-03-07
E012497,C00944,4,3,65,2021-10-09
E012498,C00944,4,4,52,2021-04-21
E012499,C00944,4,5,51,2021-03-10
E012500,C00944,4,6,40,2021-08-08
E012501,C00944,4,7,53,2021-01-05
E012502,C00944,4,8,47,2021-08-18
E012503,C00944,4,9,32,2021-04-07
E012504,C00944,4,10,62,2021-07-23
E012505,C00948,1,1,44,2016-01-05
E012506,C00948,1,2,37,2016-01-07
E012507,C00948,1,3,27,2016-03-27
E012508,C00948,1,4,45,2016-02-29
E012509,C00948,1,5,58,2016-08-24
E012510,C00948,1,6,39,2016-04-27
E012511,C00948,1,7,49,2016-07-21
E012512,C00948,1,8,42,2016-05-28
E012513,C00948,1,9,35,2016-10-04
E012514,C00948,1,10,52,2016-03-27
E012515,C00948,2,1,22,2016-06-03
E012516,C00948,2,2,53,2016-09-07
E012517,C00948,2,3,49,2016-07-04
E012518,C00948,2,4,62,2016-09-13
E012519,C00948,2,5,27,2016-01-26
E012520,C00948,2,6,56,2016-02-03
E012521,C00948,2,7,35,2016-08-08
E012522,C00948,3,1,49,2016-01-29
E012523,C00948,3,2,44,2016-02-19
E012524,C00948,3,3,43,2016-10-28
E012525,C00948,3,4,39,2016-07-08
E012526,C00948,3,5,58,2016-04-16
E012527,C00948,3,6,24,2016-10-27
E012528,C00948,3,7,48,2016-05-27
E012529,C00948,3,8,41,2016-08-23
E012530,C00948,3,9,26,2016-02-06
E012531,C00948,3,10,33,2016-03-08
E012532,C00948,3,11,42,2016-01-13
E012533,C00948,3,12,37,2016-05-11
E012534,C00948,4,1,40,2016-11-16
E012535,C00948,4,2,49,2016-06-05
E012536,C00948,4,3,46,2016-04-06
E012537,C00948,4,4,22,2016-05-17
E012538,C00948,4,5,41,2016-06-18
E012539,C00948,4,6,26,2016-11-06
E012540,C00948,4,7,18,2016-08-08
E012541,C00948,4,8,41,2016-01-27
E012542,C00948,4,9,48,2016-08-30
E012543,C00948,4,10,45,2016-01-14
E012544,C00949,1,1,52,2023-05-23
E012545,C00949,1,2,32,2023-06-27
E012546,C00949,1,3,45,2023-04-27
E012547,C00949,1,4,53,2023-02-06
E012548,C00949,1,5,49,2023-02-01
E012549,C00949,1,6,45,2023-10-26
E012550,C00949,1,7,55,2023-08-20
E012551,C00949,1,8,52,2023-02-25
E012552,C00949,1,9,50,2023-03-24
E012553,C00949,1,10,43,2023-09-28
E012554,C00949,2,1,40,2023-08-16
E012555,C00949,2,2,30,2023-10-11
E012556,C00949,2,3,25,2023-04-16
E012557,C00949,2,4,56,2023-11-12
E012558,C00949,2,5,42,2023-03-14
E012559,C00949,2,6,56,2023-08-25
E012560,C00949,2,7,55,2023-03-26
E012561,C00949,2,8,73,2023-08-05
E012562,C00949,2,9,47,2023-05-13
E012563,C00949,2,10,40,2023-09-05
E012564,C00949,2,11,34,2023-03-09
E012565,C00949,2,12,30,2023-07-24
E012566,C00954,1,1,40,2025-06-18
E012567,C00954,1,2,34,2025-11-18
E012568,C00954,1,3,24,2025-05-01
E012569,C00954,1,4,56,2025-06-01
E012570,C00954,1,5,32,2025-03-09
E012571,C00954,1,6,37,2025-10-16
E012572,C00954,1,7,50,2025-04-15
E012573,C00954,1,8,55,2025-08-22
E012574,C00954,2,1,55,2025-11-25
E012575,C00954,2,2,33,2025-11-24
E012576,C00954,2,3,51,2025-07-16
E012577,C00954,2,4,69,2025-06-13
E012578,C00954,2,5,49,2025-09-03
E012579,C00954,2,6,40,2025-03-25
E012580,C00954,2,7,60,2025-02-27
E012581,C00954,2,8,38,2025-11-19
E012582,C00954,3,1,40,2025-07-30
E012583,C00954,3,2,44,2025-10-13
E012584,C00954,3,3,49,2025-01-18
E012585,C00954,3,4,59,2025-11-24
E012586,C00954,3,5,69,2025-10-27
E012587,C00954,3,6,44,2025-02-28
E012588,C00954,3,7,54,2025-11-17
E012589,C00954,3,8,42,2025-01-29
E012590,C00954,3,9,46,2025-10-24
E012591,C00954,3,10,59,2025-08-02
E012592,C00954,3,11,44,2025-06-27
E012593,C00954,4,1,49,2025-07-07
E012594,C00954,4,2,49,2025-04-27
E012595,C00954,4,3,46,2025-09-05
E012596,C00954,4,4,66,2025-06-01
E012597,C00954,4,5,32,2025-05-02
E012598,C00954,4,6,46,2025-01-17
E012599,C00954,4,7,68,2025-10-10
E012600,C00954,4,8,34,2025-01-11
E012601,C00954,4,9,45,2025-09-16
E012602,C00954,4,10,58,2025-05-02
E012603,C00954,4,11,46,2025-07-10
E012604,C00959,1,1,28,2026-05-16
E012605,C00959,1,2,45,2026-07-05
E012606,C00959,1,3,42,2026-02-28
E012607,C00959,1,4,46,2026-04-29
E012608,C00959,1,5,46,2026-06-20
E012609,C00959,1,6,54,2026-04-17
E012610,C00960,1,1,45,2025-02-15
E012611,C00960,1,2,37,2025-08-03
E012612,C00960,1,3,57,2025-11-07
E012613,C00960,1,4,49,2025-05-06
E012614,C00960,1,5,21,2025-06-08
E012615,C00960,1,6,51,2025-05-04
E012616,C00960,1,7,51,2025-04-05
E012617,C00960,1,8,56,2025-09-28
E012618,C00960,1,9,28,2025-11-07
E012619,C00960,2,1,18,2025-04-08
E012620,C00960,2,2,42,2025-04-10
E012621,C00960,2,3,53,2025-06-10
E012622,C00960,2,4,29,2025-05-02
E012623,C00960,2,5,44,2025-10-09
E012624,C00960,2,6,26,2025-09-05
E012625,C00960,2,7,48,2025-11-02
E012626,C00960,2,8,32,2025-08-17
E012627,C00960,2,9,48,2025-07-26
E012628,C00960,3,1,48,2025-08-14
E012629,C00960,3,2,55,2025-06-28
E012630,C00960,3,3,49,2025-04-18
E012631,C00960,3,4,61,2025-11-26
E012632,C00960,3,5,42,2025-04-12
E012633,C00960,3,6,56,2025-04-05
E012634,C00960,4,1,38,2025-06-11
E012635,C00960,4,2,39,2025-08-06
E012636,C00960,4,3,47,2025-11-26
E012637,C00960,4,4,45,2025-05-09
E012638,C00960,4,5,27,2025-06-20
E012639,C00960,4,6,52,2025-10-23
E012640,C00961,1,1,49,2026-07-07
E012641,C00961,1,2,51,2026-10-02
E012642,C00961,1,3,60,2026-01-05
E012643,C00961,1,4,45,2026-01-15
E012644,C00961,1,5,43,2026-01-26
E012645,C00961,1,6,50,2026-11-15
E012646,C00961,1,7,33,2026-05-29
E012647,C00961,1,8,44,2026-06-05
E012648,C00961,1,9,59,2026-02-10
E012649,C00961,1,10,44,2026-01-22
E012650,C00961,1,11,18,2026-03-07
E012651,C00961,2,1,36,2026-07-04
E012652,C00961,2,2,34,2026-07-02
E012653,C00961,2,3,38,2026-09-05
E012654,C00961,2,4,39,2026-04-23
E012655,C00961,2,5,45,2026-08-29
E012656,C00961,2,6,58,2026-10-23
E012657,C00961,2,7,76,2026-07-05
E012658,C00961,2,8,51,2026-03-14
E012659,C00961,2,9,18,2026-03-26
E012660,C00961,2,10,22,2026-02-12
E012661,C00961,2,11,18,2026-11-19
E012662,C00961,2,12,37,2026-01-16
E012663,C00961,3,1,46,2026-08-05
E012664,C00961,3,2,43,2026-08-28
E012665,C00961,3,3,25,2026-07-05
E012666,C00961,3,4,53,2026-10-10
E012667,C00961,3,5,52,2026-04-14
E012668,C00961,3,6,48,2026-08-11
E012669,C00961,3,7,37,2026-07-31
E012670,C00961,3,8,47,2026-08-23
E012671,C00961,3,9,40,2026-05-10
E012672,C00961,3,10,32,2026-05-15
E012673,C00961,3,11,47,2026-07-24
E012674,C00961,3,12,24,2026-02-18
E012675,C00963,1,1,39,2026-03-18
E012676,C00963,1,2,41,2026-08-15
E012677,C00963,1,3,44,2026-04-02
E012678,C00963,1,4,60,2026-04-06
E012679,C00963,1,5,43,2026-02-17
E012680,C00963,1,6,45,2026-04-10
E012681,C00963,1,7,54,2026-09-19
E012682,C00963,1,8,33,2026-10-08
E012683,C00963,2,1,42,2026-11-26
E012684,C00963,2,2,27,2026-09-21
E012685,C00963,2,3,46,2026-08-30
E012686,C00963,2,4,38,2026-11-17
E012687,C00963,2,5,35,2026-05-05
E012688,C00963,2,6,41,2026-07-25
E012689,C00963,3,1,33,2026-11-15
E012690,C00963,3,2,43,2026-01-19
E012691,C00963,3,3,23,2026-05-02
E012692,C00963,3,4,51,2026-11-01
E012693,C00963,3,5,45,2026-08-13
E012694,C00963,3,6,23,2026-04-12
E012695,C00963,3,7,43,2026-05-14
E012696,C00963,4,1,43,2026-11-03
E012697,C00963,4,2,47,2026-01-23
E012698,C00963,4,3,60,2026-11-21
E012699,C00963,4,4,37,2026-02-05
E012700,C00963,4,5,55,2026-02-08
E012701,C00963,4,6,56,2026-07-19
E012702,C00963,4,7,38,2026-03-29
E012703,C00963,4,8,33,2026-09-06
E012704,C00963,4,9,34,2026-01-19
E012705,C00963,4,10,46,2026-10-04
E012706,C00964,1,1,36,2023-04-28
E012707,C00964,1,2,47,2023-04-16
E012708,C00964,1,3,40,2023-04-24
E012709,C00964,1,4,56,2023-04-23
E012710,C00964,1,5,47,2023-04-19
E012711,C00964,1,6,68,2023-11-19
E012712,C00964,1,7,40,2023-05-01
E012713,C00964,1,8,48,2023-04-07
E012714,C00964,1,9,27,2023-02-07
E012715,C00964,1,10,24,2023-05-30
E012716,C00964,2,1,67,2023-05-02
E012717,C00964,2,2,19,2023-06-28
E012718,C00964,2,3,73,2023-04-05
E012719,C00964,2,4,57,2023-10-15
E012720,C00964,2,5,27,2023-06-08
E012721,C00964,2,6,37,2023-03-13
E012722,C00964,2,7,38,2023-01-12
E012723,C00964,3,1,59,2023-02-21
E012724,C00964,3,2,48,2023-07-16
E012725,C00964,3,3,38,2023-06-19
E012726,C00964,3,4,55,2023-05-27
E012727,C00964,3,5,40,2023-10-19
E012728,C00964,3,6,49,2023-07-04
E012729,C00964,3,7,69,2023-03-05
E012730,C00964,3,8,18,2023-11-04
E012731,C00964,3,9,41,2023-05-15
E012732,C00964,3,10,25,2023-08-03
E012733,C00964,4,1,47,2023-01-03
E012734,C00964,4,2,36,2023-07-31
E012735,C00964,4,3,61,2023-09-17
E012736,C00964,4,4,43,2023-09-11
E012737,C00964,4,5,52,2023-02-12
E012738,C00964,4,6,42,2023-02-09
E012739,C00964,4,7,77,2023-04-24
E012740,C00964,4,8,47,2023-08-14
E012741,C00966,1,1,29,2024-06-06
E012742,C00966,1,2,66,2024-04-15
E012743,C00966,1,3,34,2024-09-16
E012744,C00966,1,4,40,2024-09-03
E012745,C00966,1,5,45,2024-11-10
E012746,C00966,1,6,32,2024-10-03
E012747,C00966,1,7,54,2024-04-05
E012748,C00967,1,1,30,2020-01-09
E012749,C00967,1,2,40,2020-02-22
E012750,C00967,1,3,46,2020-03-01
E012751,C00967,1,4,37,2020-05-30
E012752,C00967,1,5,45,2020-04-05
E012753,C00967,1,6,40,2020-08-12
E012754,C00967,1,7,40,2020-04-05
E012755,C00967,1,8,44,2020-06-17
E012756,C00967,1,9,31,2020-09-12
E012757,C00970,1,1,47,2026-05-27
E012758,C00970,1,2,34,2026-04-02
E012759,C00970,1,3,63,2026-04-27
E012760,C00970,1,4,39,2026-08-27
E012761,C00970,1,5,53,2026-02-19
E012762,C00970,1,6,45,2026-04-23
E012763,C00970,1,7,51,2026-08-21
E012764,C00970,1,8,63,2026-09-30
E012765,C00970,1,9,60,2026-03-29
E012766,C00970,1,10,63,2026-01-26
E012767,C00970,1,11,45,2026-07-29
E012768,C00970,2,1,46,2026-02-04
E012769,C00970,2,2,44,2026-06-21
E012770,C00970,2,3,35,2026-01-26
E012771,C00970,2,4,31,2026-07-30
E012772,C00970,2,5,46,2026-11-25
E012773,C00970,2,6,56,2026-06-21
E012774,C00970,2,7,45,2026-04-30
E012775,C00974,1,1,49,2021-08-12
E012776,C00974,1,2,32,2021-05-04
E012777,C00974,1,3,42,2021-08-07
E012778,C00974,1,4,18,2021-03-29
E012779,C00974,1,5,48,2021-02-01
E012780,C00974,1,6,29,2021-05-16
E012781,C00974,1,7,78,2021-05-11
E012782,C00974,1,8,38,2021-02-23
E012783,C00974,1,9,30,2021-09-14
E012784,C00974,2,1,31,2021-08-11
E012785,C00974,2,2,57,2021-11-22
E012786,C00974,2,3,46,2021-03-27
E012787,C00974,2,4,24,2021-09-28
E012788,C00974,2,5,33,2021-07-17
E012789,C00974,2,6,43,2021-11-26
E012790,C00974,3,1,44,2021-02-15
E012791,C00974,3,2,26,2021-11-14
E012792,C00974,3,3,41,2021-03-17
E012793,C00974,3,4,53,2021-01-06
E012794,C00974,3,5,34,2021-10-03
E012795,C00974,3,6,46,2021-10-28
E012796,C00974,3,7,38,2021-06-28
E012797,C00974,3,8,26,2021-09-19
E012798,C00975,1,1,40,2015-07-05
E012799,C00975,1,2,49,2015-08-18
E012800,C00975,1,3,41,2015-06-08
E012801,C00975,1,4,40,2015-02-18
E012802,C00975,1,5,50,2015-09-03
E012803,C00975,1,6,25,2015-07-27
E012804,C00975,1,7,18,2015-08-11
E012805,C00975,2,1,33,2015-09-18
E012806,C00975,2,2,50,2015-04-03
E012807,C00975,2,3,50,2015-06-11
E012808,C00975,2,4,52,2015-08-28
E012809,C00975,2,5,43,2015-04-26
E012810,C00975,2,6,33,2015-05-01
E012811,C00975,2,7,40,2015-05-13
E012812,C00975,2,8,28,2015-03-24
E012813,C00975,2,9,50,2015-01-12
E012814,C00975,3,1,24,2015-09-06
E012815,C00975,3,2,54,2015-03-20
E012816,C00975,3,3,25,2015-08-09
E012817,C00975,3,4,51,2015-03-31
E012818,C00975,3,5,49,2015-03-16
E012819,C00975,3,6,51,2015-02-14
E012820,C00975,3,7,44,2015-07-06
E012821,C00975,3,8,53,2015-07-07
E012822,C00975,4,1,66,2015-03-29
E012823,C00975,4,2,22,2015-04-09
E012824,C00975,4,3,18,2015-07-24
E012825,C00975,4,4,42,2015-04-02
E012826,C00975,4,5,57,2015-09-14
E012827,C00975,4,6,50,2015-09-23
E012828,C00976,1,1,46,2019-11-10
E012829,C00976,1,2,35,2019-08-07
E012830,C00976,1,3,38,2019-10-22
E012831,C00976,1,4,47,2019-06-17
E012832,C00976,1,5,52,2019-04-08
E012833,C00976,1,6,32,2019-01-28
E012834,C00976,1,7,43,2019-11-24
E012835,C00976,2,1,58,2019-10-14
E012836,C00976,2,2,56,2019-10-17
E012837,C00976,2,3,66,2019-09-06
E012838,C00976,2,4,49,2019-01-17
E012839,C00976,2,5,40,2019-11-15
E012840,C00976,2,6,33,2019-01-25
E012841,C00976,2,7,37,2019-05-21
E012842,C00976,2,8,60,2019-02-28
E012843,C00976,3,1,35,2019-02-04
E012844,C00976,3,2,43,2019-10-01
E012845,C00976,3,3,46,2019-05-28
E012846,C00976,3,4,52,2019-05-23
E012847,C00976,3,5,18,2019-03-04
E012848,C00976,3,6,31,2019-04-28
E012849,C00976,3,7,66,2019-09-07
E012850,C00976,3,8,60,2019-03-22
E012851,C00981,1,1,48,2019-01-12
E012852,C00981,1,2,26,2019-05-27
E012853,C00981,1,3,62,2019-09-11
E012854,C00981,1,4,55,2019-02-20
E012855,C00981,1,5,18,2019-05-19
E012856,C00981,1,6,46,2019-06-03
E012857,C00981,1,7,40,2019-10-12
E012858,C00981,1,8,25,2019-10-27
E012859,C00981,1,9,25,2019-05-25
E012860,C00981,1,10,25,2019-10-21
E012861,C00981,1,11,47,2019-05-30
E012862,C00981,1,12,56,2019-01-23
E012863,C00981,2,1,33,2019-08-24
E012864,C00981,2,2,58,2019-06-23
E012865,C00981,2,3,45,2019-07-15
E012866,C00981,2,4,32,2019-09-24
E012867,C00981,2,5,66,2019-05-09
E012868,C00981,2,6,54,2019-07-29
E012869,C00981,2,7,42,2019-02-22
E012870,C00981,3,1,32,2019-11-04
E012871,C00981,3,2,49,2019-04-05
E012872,C00981,3,3,60,2019-08-01
E012873,C00981,3,4,38,2019-07-09
E012874,C00981,3,5,39,2019-04-30
E012875,C00981,3,6,70,2019-07-04
E012876,C00981,3,7,32,2019-08-22
E012877,C00981,3,8,48,2019-05-04
E012878,C00986,1,1,49,2020-03-12
E012879,C00986,1,2,27,2020-08-05
E012880,C00986,1,3,59,2020-02-12
E012881,C00986,1,4,40,2020-06-16
E012882,C00986,1,5,41,2020-11-07
E012883,C00986,1,6,51,2020-05-03
E012884,C00986,1,7,30,2020-01-05
E012885,C00986,1,8,34,2020-04-29
E012886,C00986,1,9,44,2020-04-04
E012887,C00987,1,1,34,2018-01-15
E012888,C00987,1,2,47,2018-09-08
E012889,C00987,1,3,69,2018-11-12
E012890,C00987,1,4,44,2018-06-05
E012891,C00987,1,5,46,2018-06-23
E012892,C00987,1,6,25,2018-02-28
E012893,C00987,1,7,44,2018-06-13
E012894,C00987,1,8,63,2018-10-02
E012895,C00987,1,9,47,2018-06-03
E012896,C00987,1,10,58,2018-05-08
E012897,C00987,2,1,49,2018-04-03
E012898,C00987,2,2,54,2018-02-02
E012899,C00987,2,3,46,2018-04-07
E012900,C00987,2,4,50,2018-06-29
E012901,C00987,2,5,39,2018-08-23
E012902,C00987,2,6,26,2018-08-24
E012903,C00987,2,7,31,2018-11-17
E012904,C00987,2,8,28,2018-11-03
E012905,C00988,1,1,39,2024-03-01
E012906,C00988,1,2,50,2024-09-22
E012907,C00988,1,3,40,2024-06-18
E012908,C00988,1,4,41,2024-02-13
E012909,C00988,1,5,46,2024-07-15
E012910,C00988,1,6,63,2024-06-19
E012911,C00988,1,7,47,2024-05-02
E012912,C00988,1,8,43,2024-09-05
E012913,C00988,1,9,43,2024-09-13
E012914,C00988,1,10,24,2024-07-08
E012915,C00988,2,1,38,2024-05-17
E012916,C00988,2,2,44,2024-01-13
E012917,C00988,2,3,42,2024-04-03
E012918,C00988,2,4,60,2024-11-12
E012919,C00988,2,5,25,2024-05-01
E012920,C00988,2,6,38,2024-05-30
E012921,C00988,2,7,31,2024-08-10
E012922,C00988,2,8,47,2024-11-07
E012923,C00988,2,9,49,2024-06-11
E012924,C00988,3,1,68,2024-05-13
E012925,C00988,3,2,41,2024-06-20
E012926,C00988,3,3,32,2024-09-17
E012927,C00988,3,4,38,2024-06-28
E012928,C00988,3,5,59,2024-05-10
E012929,C00988,3,6,39,2024-05-03
E012930,C00988,3,7,30,2024-02-05
E012931,C00988,3,8,49,2024-07-07
E012932,C00988,3,9,44,2024-11-07
E012933,C00988,3,10,45,2024-07-02
E012934,C00988,3,11,38,2024-08-11
E012935,C00988,4,1,31,2024-01-14
E012936,C00988,4,2,62,2024-07-25
E012937,C00988,4,3,45,2024-11-24
E012938,C00988,4,4,50,2024-01-20
E012939,C00988,4,5,26,2024-05-11
E012940,C00988,4,6,47,2024-01-09
E012941,C00988,4,7,38,2024-02-20
E012942,C00988,4,8,30,2024-09-11
E012943,C00988,4,9,38,2024-05-08
E012944,C00988,4,10,35,2024-07-21
E012945,C00988,4,11,24,2024-08-14
E012946,C00988,4,12,35,2024-06-10
E012947,C00989,1,1,35,2026-09-02
E012948,C00989,1,2,50,2026-06-02
E012949,C00989,1,3,50,2026-06-13
E012950,C00989,1,4,58,2026-06-06
E012951,C00989,1,5,36,2026-10-28
E012952,C00989,1,6,35,2026-05-03
E012953,C00989,1,7,34,2026-03-23
E012954,C00990,1,1,59,2023-09-20
E012955,C00990,1,2,27,2023-02-07
E012956,C00990,1,3,57,2023-07-06
E012957,C00990,1,4,25,2023-06-05
E012958,C00990,1,5,43,2023-11-22
E012959,C00990,1,6,76,2023-07-16
E012960,C00990,1,7,38,2023-11-19
E012961,C00991,1,1,54,2017-04-07
E012962,C00991,1,2,25,2017-08-14
E012963,C00991,1,3,38,2017-03-17
E012964,C00991,1,4,48,2017-11-22
E012965,C00991,1,5,34,2017-09-18
E012966,C00991,1,6,50,2017-06-17
E012967,C00991,2,1,28,2017-08-08
E012968,C00991,2,2,20,2017-02-08
E012969,C00991,2,3,43,2017-07-21
E012970,C00991,2,4,50,2017-10-16
E012971,C00991,2,5,58,2017-09-19
E012972,C00991,2,6,27,2017-09-05
E012973,C00991,2,7,48,2017-02-14
E012974,C00991,2,8,66,2017-07-14
E012975,C00991,2,9,60,2017-09-28
E012976,C00991,3,1,52,2017-02-09
E012977,C00991,3,2,44,2017-09-22
E012978,C00991,3,3,60,2017-05-30
E012979,C00991,3,4,28,2017-01-04
E012980,C00991,3,5,41,2017-09-30
E012981,C00991,3,6,36,2017-10-22
E012982,C00992,1,1,34,2019-04-04
E012983,C00992,1,2,38,2019-05-20
E012984,C00992,1,3,47,2019-11-20
E012985,C00992,1,4,51,2019-07-23
E012986,C00992,1,5,57,2019-05-28
E012987,C00992,1,6,48,2019-01-25
E012988,C00994,1,1,36,2017-04-20
E012989,C00994,1,2,36,2017-06-26
E012990,C00994,1,3,27,2017-07-18
E012991,C00994,1,4,42,2017-11-11
E012992,C00994,1,5,40,2017-08-12
E012993,C00994,1,6,48,2017-05-05
E012994,C00994,2,1,48,2017-02-23
E012995,C00994,2,2,52,2017-11-24
E012996,C00994,2,3,38,2017-05-16
E012997,C00994,2,4,56,2017-09-03
E012998,C00994,2,5,36,2017-02-24
E012999,C00994,2,6,54,2017-04-01
E013000,C00994,2,7,42,2017-06-28
E013001,C00994,2,8,49,2017-02-15
E013002,C00994,2,9,57,2017-07-29
E013003,C00994,2,10,25,2017-02-04
E013004,C00994,2,11,38,2017-11-26
E013005,C00994,2,12,44,2017-11-14
E013006,C00995,1,1,21,2024-05-31
E013007,C00995,1,2,38,2024-05-29
