user_id,signup_date,country,age,gender,acquisition_channel,signup_device,referral_user_id,campaign_id,email_opt_in
U013191,2026-03-07,India,44,Male,Organic,Desktop,,CMP0048,True
U013192,2024-06-26,India,15,Other,TV/OTT,Desktop,,CMP0010,False
U013193,2026-03-08,India,37,Male,Referral,Tablet,U004353,CMP0058,True
U013194,2026-04-07,Mexico,31,Female,Organic,Tablet,,CMP0058,True
U013195,2026-05-16,Mexico,26,Female,Organic,Smart TV,,CMP0011,True
U013196,2023-09-07,UK,28,Female,Influencer,Smart TV,,CMP0039,False
U013197,2023-04-01,India,29,Female,Email,Mobile,,CMP0014,False
U013198,2025-09-01,UK,32,Male,Organic,Mobile,,CMP0052,True
U013199,2026-05-15,Germany,27,Female,Organic,Mobile,,CMP0047,True
U013200,2024-09-12,USA,31,Female,Direct,Mobile,,CMP0045,True
U013201,2025-09-19,India,24,Female,Paid Search,Desktop,,CMP0057,True
U013202,2022-08-14,South Africa,53,Female,Organic,Desktop,,CMP0022,True
U013203,2025-08-21,South Africa,42,Male,Direct,Mobile,,CMP0015,False
U013204,2025-09-21,Brazil,36,Male,Referral,Smart TV,U000185,CMP0040,True
U013205,2025-06-22,UK,27,Female,Organic,Tablet,,CMP0054,False
U013206,2025-12-14,Mexico,40,Male,Paid Search,Desktop,,CMP0060,True
U013207,2023-10-23,Brazil,34,Male,Paid Search,Mobile,,CMP0024,True
U013208,2025-09-29,USA,33,Female,Paid Search,Smart TV,,CMP0002,True
U013209,2024-05-01,South Africa,26,Male,Affiliate,Mobile,,CMP0005,True
U013210,2026-05-20,Canada,34,Female,Organic,Desktop,,CMP0059,True
U013211,2024-04-01,India,48,Male,Paid Search,Mobile,,CMP0060,False
U013212,2025-12-23,Brazil,32,Male,Paid Social,Mobile,,CMP0057,True
U013213,2026-05-12,Philippines,29,Female,Affiliate,Desktop,,CMP0028,False
U013214,2023-12-02,South Korea,32,Male,Organic,Mobile,,CMP0021,True
U013215,2026-05-10,USA,32,Female,Influencer,Desktop,,CMP0048,True
U013216,2026-02-20,France,26,Male,Paid Social,Smart TV,,CMP0030,True
U013217,2024-08-24,Philippines,24,Female,Direct,Smart TV,,CMP0042,True
U013218,2023-12-15,France,39,Male,Paid Search,Desktop,,CMP0026,True
U013219,2025-07-07,USA,44,Female,TV/OTT,Mobile,,CMP0046,True
U013220,2022-11-10,Brazil,54,Male,Organic,Mobile,,CMP0027,False
U013221,2026-04-16,Australia,36,Female,Direct,Smart TV,,CMP0050,True
U013222,2024-07-22,USA,33,Male,Referral,Smart TV,U010385,CMP0013,False
U013223,2023-11-01,Brazil,41,Male,Paid Search,Mobile,,CMP0022,True
U013224,2024-03-31,Germany,22,Male,Organic,Desktop,,CMP0043,False
U013225,2024-06-02,Germany,38,Male,Influencer,Tablet,,CMP0001,True
U013226,2026-02-16,USA,42,Male,Paid Search,Smart TV,,CMP0015,True
U013227,2025-09-02,UK,42,Male,Affiliate,Mobile,,CMP0022,True
U013228,2023-11-19,Brazil,48,Female,Paid Search,Mobile,,CMP0009,True
U013229,2022-09-08,USA,26,Female,Organic,Desktop,,CMP0055,False
U013230,2025-01-31,Canada,27,Male,Organic,Mobile,,CMP0001,True
U013231,2023-07-11,India,29,Male,Direct,Desktop,,CMP0051,True
U013232,2023-09-19,USA,20,Male,Organic,Mobile,,CMP0003,True
U013233,2024-02-07,Brazil,37,Male,Paid Search,Mobile,,CMP0015,True
U013234,2023-10-20,South Africa,38,Male,Paid Social,Mobile,,CMP0046,True
U013235,2025-03-02,India,37,Male,Influencer,Desktop,,CMP0028,True
U013236,2024-06-04,UK,33,Male,Organic,Desktop,,CMP0036,False
U013237,2025-08-05,UK,42,Female,Referral,Smart TV,U005810,CMP0039,True
U013238,2023-05-05,Brazil,37,Male,Organic,Mobile,,CMP0003,False
U013239,2026-05-28,India,25,Female,Influencer,Mobile,,CMP0010,True
U013240,2024-04-24,Philippines,13,Female,TV/OTT,Smart TV,,CMP0058,False
U013241,2024-11-27,Germany,28,Female,TV/OTT,Mobile,,CMP0022,True
U013242,2026-03-24,India,32,Male,Organic,Mobile,,CMP0021,True
U013243,2023-06-24,India,32,Male,Paid Social,Tablet,,CMP0012,False
U013244,2026-05-25,Brazil,30,Other,TV/OTT,Mobile,,CMP0055,True
U013245,2023-09-21,UK,26,Female,Influencer,Desktop,,CMP0046,True
U013246,2023-10-23,India,23,Male,TV/OTT,Smart TV,,CMP0036,True
U013247,2022-08-23,UK,21,Female,Referral,Mobile,U004066,CMP0051,True
U013248,2025-08-08,Brazil,36,Female,Email,Mobile,,CMP0044,True
U013249,2025-11-29,Brazil,42,Female,Organic,Tablet,,CMP0037,True
U013250,2024-09-01,Philippines,19,Female,Organic,Mobile,,CMP0056,True
U013251,2026-04-14,UK,31,Female,Referral,Smart TV,U007182,CMP0006,True
U013252,2024-08-16,Indonesia,39,Male,Influencer,Desktop,,CMP0055,True
U013253,2024-05-05,Brazil,30,Female,Organic,Smart TV,,CMP0045,True
U013254,2025-07-05,France,39,Male,Influencer,Mobile,,CMP0029,False
U013255,2024-01-12,Mexico,42,Female,Organic,Smart TV,,CMP0046,True
U013256,2025-09-02,Australia,35,Female,Affiliate,Desktop,,CMP0004,False
U013257,2025-12-17,Germany,27,Female,Paid Social,Smart TV,,CMP0006,False
U013258,2025-05-10,USA,45,Female,Referral,Mobile,U008438,CMP0059,True
U013259,2026-02-21,India,29,Male,Paid Search,Mobile,,CMP0053,True
U013260,2025-07-13,Indonesia,29,Male,Organic,Mobile,,CMP0023,True
U013261,2024-09-08,India,37,Female,Influencer,Smart TV,,CMP0044,False
U013262,2024-04-28,Australia,28,Female,TV/OTT,Desktop,,CMP0021,True
U013263,2024-09-14,Philippines,29,Female,Affiliate,Desktop,,CMP0027,True
U013264,2024-05-15,Canada,28,Female,Email,Mobile,,CMP0041,False
U013265,2023-02-24,Philippines,30,Male,Organic,Mobile,,CMP0014,False
U013266,2025-03-01,India,33,Female,Paid Social,Mobile,,CMP0046,True
U013267,2025-07-17,USA,13,Female,Paid Search,Mobile,,CMP0025,False
U013268,2023-02-19,France,31,Female,Referral,Desktop,U012279,CMP0036,True
U013269,2025-08-14,Australia,14,Female,Paid Search,Tablet,,CMP0040,True
U013270,2025-08-22,India,27,Female,Organic,Mobile,,CMP0046,False
U013271,2026-01-29,USA,35,Female,Paid Social,Mobile,,CMP0004,False
U013272,2026-04-14,Mexico,28,Male,Paid Social,Desktop,,CMP0004,True
U013273,2026-02-04,Japan,39,Female,Affiliate,Desktop,,CMP0038,True
U013274,2025-08-09,Germany,35,Male,Influencer,Desktop,,CMP0051,False
U013275,2026-05-18,India,13,Female,Direct,Smart TV,,CMP0047,True
U013276,2024-08-11,India,43,Male,Referral,Mobile,U010427,CMP0033,True
U013277,2026-06-23,Brazil,34,Female,Paid Search,Mobile,,CMP0025,True
U013278,2025-07-17,USA,26,Female,Direct,Smart TV,,CMP0019,False
U013279,2025-11-02,Philippines,27,Male,Affiliate,Mobile,,CMP0035,True
U013280,2025-03-16,USA,13,Male,TV/OTT,Mobile,,CMP0013,True
U013281,2026-03-24,Brazil,34,Female,Paid Search,Mobile,,CMP0019,False
U013282,2023-06-30,Philippines,38,Male,Organic,Desktop,,CMP0036,True
U013283,2023-05-01,Brazil,25,Male,Referral,Tablet,U007505,CMP0051,False
U013284,2026-01-01,Japan,22,Female,Organic,Mobile,,CMP0044,True
U013285,2023-05-19,UK,33,Female,Email,Smart TV,,CMP0040,True
U013286,2023-08-17,India,43,Male,Affiliate,Mobile,,CMP0046,True
U013287,2024-07-11,France,42,Female,Paid Search,Desktop,,CMP0052,True
U013288,2026-05-05,Philippines,40,Female,Organic,Mobile,,CMP0029,True
U013289,2025-12-02,Germany,52,Male,Organic,Mobile,,CMP0045,False
U013290,2025-09-22,UK,41,Male,Organic,Smart TV,,CMP0009,True
U013291,2023-02-05,USA,43,Female,Organic,Desktop,,CMP0033,True
U013292,2025-03-01,Philippines,32,Male,Organic,Smart TV,,CMP0029,True
U013293,2024-07-29,Brazil,28,Female,Paid Social,Mobile,,CMP0020,True
U013294,2026-01-24,USA,43,Male,Organic,Desktop,,CMP0029,True
U013295,2025-04-15,Brazil,22,Female,Paid Social,Mobile,,CMP0050,False
U013296,2026-02-04,USA,36,Female,Paid Social,Smart TV,,CMP0001,True
U013297,2025-05-07,USA,25,Female,Organic,Desktop,,CMP0052,True
U013298,2026-05-25,Indonesia,35,Female,Direct,Desktop,,CMP0033,True
U013299,2025-09-27,Brazil,34,Female,Paid Search,Mobile,,CMP0023,True
U013300,2025-07-08,UK,33,Female,Referral,Mobile,U007427,CMP0036,True
U013301,2025-11-05,Philippines,31,Female,Organic,Desktop,,CMP0052,False
U013302,2023-10-31,South Africa,37,Female,Organic,Mobile,,CMP0041,False
U013303,2025-03-27,Philippines,38,Male,Organic,Mobile,,CMP0054,False
U013304,2025-09-15,Japan,18,Female,Organic,Smart TV,,CMP0004,True
U013305,2025-08-25,Nigeria,31,Female,Paid Search,Smart TV,,CMP0024,True
U013306,2023-08-11,USA,27,Female,Organic,Mobile,,CMP0014,True
U013307,2025-12-03,Philippines,33,Male,Paid Search,Smart TV,,CMP0060,False
U013308,2023-12-05,India,27,Female,Organic,Smart TV,,CMP0036,True
U013309,2022-12-30,USA,44,Female,TV/OTT,Smart TV,,CMP0009,True
U013310,2025-02-23,USA,31,Female,Paid Search,Mobile,,CMP0048,True
U013311,2025-05-11,USA,41,Female,Referral,Smart TV,U009058,CMP0033,True
U013312,2023-07-24,South Korea,22,Female,TV/OTT,Desktop,,CMP0011,False
U013313,2024-04-15,Indonesia,29,Male,Direct,Desktop,,CMP0037,True
U013314,2024-12-14,USA,25,Female,Paid Social,Mobile,,CMP0024,True
U013315,2025-10-25,Philippines,35,Female,Paid Search,Mobile,,CMP0039,True
U013316,2025-11-10,Japan,20,Female,TV/OTT,Mobile,,CMP0032,True
U013317,2023-02-15,USA,14,Male,Direct,Tablet,,CMP0004,False
U013318,2023-10-05,Japan,25,Male,Referral,Mobile,U002088,CMP0032,True
U013319,2023-01-21,USA,37,Female,Paid Social,Tablet,,CMP0010,False
U013320,2026-02-08,UK,23,Female,Organic,Smart TV,,CMP0038,False
U013321,2025-02-28,Brazil,34,Male,Affiliate,Mobile,,CMP0007,False
U013322,2025-12-18,Indonesia,25,Male,Organic,Mobile,,CMP0029,True
U013323,2023-05-21,USA,14,Male,Organic,Desktop,,CMP0051,True
U013324,2024-03-13,India,40,Male,Paid Search,Mobile,,CMP0031,False
U013325,2025-07-11,Mexico,38,Male,Paid Search,Desktop,,CMP0009,True
U013326,2024-09-20,Japan,31,Female,Paid Social,Mobile,,CMP0014,True
U013327,2025-04-09,Indonesia,32,Male,Paid Search,Mobile,,CMP0004,False
U013328,2024-10-16,India,29,Male,Organic,Desktop,,CMP0002,True
U013329,2026-03-12,Philippines,21,Female,Paid Social,Desktop,,CMP0055,False
U013330,2025-04-13,Mexico,45,Female,Paid Search,Smart TV,,CMP0050,True
U013331,2023-08-06,USA,30,Female,Paid Social,Smart TV,,CMP0059,True
U013332,2025-05-08,Mexico,35,Male,Paid Search,Mobile,,CMP0026,False
U013333,2025-12-18,Canada,27,Male,Paid Search,Desktop,,CMP0050,True
U013334,2025-03-16,France,36,Female,Email,Mobile,,CMP0019,True
U013335,2025-08-17,UK,43,Female,Referral,Desktop,U000601,CMP0049,False
U013336,2023-01-17,UK,33,Male,Influencer,Mobile,,CMP0055,False
U013337,2024-07-22,Nigeria,35,Other,Affiliate,Mobile,,CMP0028,False
U013338,2026-04-07,Indonesia,40,Male,TV/OTT,Smart TV,,CMP0022,False
U013339,2026-01-24,India,39,Female,Affiliate,Mobile,,CMP0024,True
U013340,2025-09-27,Japan,42,Female,Organic,Mobile,,CMP0039,True
U013341,2026-05-06,South Africa,35,Male,Paid Social,Smart TV,,CMP0022,True
U013342,2025-09-23,USA,35,Male,Paid Social,Mobile,,CMP0004,True
U013343,2025-10-05,Mexico,34,Female,TV/OTT,Desktop,,CMP0020,True
U013344,2025-07-17,UK,40,Male,Paid Social,Mobile,,CMP0026,True
U013345,2025-03-17,South Korea,27,Other,Organic,Mobile,,CMP0020,False
U013346,2025-04-26,USA,37,Male,Paid Search,Mobile,,CMP0007,True
U013347,2024-06-22,South Korea,54,Female,Paid Search,Mobile,,CMP0028,True
U013348,2023-11-22,USA,35,Male,Paid Social,Mobile,,CMP0060,False
U013349,2026-04-14,India,20,Other,Organic,Desktop,,CMP0047,False
U013350,2025-06-30,Australia,29,Female,Paid Search,Mobile,,CMP0047,True
U013351,2025-06-08,USA,38,Male,Direct,Mobile,,CMP0044,True
U013352,2025-04-10,Indonesia,25,Male,Paid Social,Mobile,,CMP0019,False
U013353,2024-06-12,USA,22,Male,Email,Smart TV,,CMP0030,False
U013354,2022-06-01,Brazil,18,Female,Direct,Smart TV,,CMP0056,True
U013355,2024-12-19,Japan,29,Female,Influencer,Tablet,,CMP0052,True
U013356,2023-09-02,USA,48,Female,Paid Search,Mobile,,CMP0058,False
U013357,2026-05-07,Mexico,26,Female,Organic,Desktop,,CMP0041,True
U013358,2023-04-05,Brazil,40,Female,Influencer,Mobile,,CMP0022,False
U013359,2025-12-22,Mexico,29,Female,Paid Social,Desktop,,CMP0040,True
U013360,2023-09-06,Germany,28,Male,Paid Search,Desktop,,CMP0035,False
U013361,2024-04-03,India,37,Female,Influencer,Desktop,,CMP0023,True
U013362,2025-10-29,Canada,16,Male,Paid Social,Mobile,,CMP0026,True
U013363,2026-02-18,USA,48,Male,Influencer,Mobile,,CMP0032,False
U013364,2024-06-17,Indonesia,37,Male,Paid Social,Desktop,,CMP0050,False
U013365,2024-02-27,India,42,Female,Paid Social,Tablet,,CMP0044,True
U013366,2025-05-07,UK,29,Female,Paid Search,Mobile,,CMP0002,True
U013367,2026-04-05,USA,36,Female,Paid Search,Desktop,,CMP0041,True
U013368,2025-02-13,Japan,41,Male,Referral,Smart TV,U007805,CMP0003,False
U013369,2024-06-10,Brazil,31,Male,Paid Search,Mobile,,CMP0023,True
U013370,2025-10-18,USA,23,Male,Paid Search,Mobile,,CMP0059,True
U013371,2025-08-03,Indonesia,22,Male,Organic,Mobile,,CMP0010,False
U013372,2023-07-20,Indonesia,27,Other,Influencer,Desktop,,CMP0034,False
U013373,2024-03-08,Philippines,34,Male,Influencer,Mobile,,CMP0037,True
U013374,2022-08-02,Brazil,30,Female,Organic,Smart TV,,CMP0023,True
U013375,2026-03-08,India,27,Male,Referral,Desktop,U013250,CMP0056,False
U013376,2026-03-11,USA,38,Male,Organic,Desktop,,CMP0030,True
U013377,2025-05-25,India,27,Male,Organic,Desktop,,CMP0046,True
U013378,2026-02-14,Mexico,26,Male,Organic,Mobile,,CMP0048,False
U013379,2026-02-23,UK,41,Female,Organic,Mobile,,CMP0028,True
U013380,2023-09-02,India,37,Female,Paid Search,Mobile,,CMP0012,True
U013381,2026-06-11,Mexico,19,Other,Organic,Smart TV,,CMP0008,True
U013382,2026-01-28,Japan,18,Male,Organic,Mobile,,CMP0028,True
U013383,2025-07-06,USA,20,Female,Affiliate,Mobile,,CMP0021,True
U013384,2026-06-18,Philippines,31,Male,Influencer,Desktop,,CMP0049,False
U013385,2024-04-10,India,43,Male,Paid Search,Desktop,,CMP0010,False
U013386,2026-04-22,Mexico,46,Female,Organic,Smart TV,,CMP0026,True
U013387,2025-09-09,Nigeria,39,Male,Paid Social,Mobile,,CMP0007,False
U013388,2026-05-08,USA,51,Male,Influencer,Mobile,,CMP0048,True
U013389,2024-06-08,Philippines,34,Female,Paid Social,Desktop,,CMP0009,True
U013390,2025-10-20,South Korea,43,Female,Email,Mobile,,CMP0039,True
U013391,2022-11-08,South Africa,26,Female,Organic,Mobile,,CMP0004,True
U013392,2024-02-07,India,16,Female,Organic,Desktop,,CMP0021,True
U013393,2025-07-02,USA,28,Male,Affiliate,Mobile,,CMP0047,False
U013394,2025-05-31,USA,30,Male,Paid Search,Mobile,,CMP0057,True
U013395,2025-12-24,South Korea,57,Male,Organic,Mobile,,CMP0052,True
U013396,2025-07-26,USA,31,Other,TV/OTT,Desktop,,CMP0035,False
U013397,2025-06-14,Canada,21,Female,Paid Search,Mobile,,CMP0041,True
U013398,2026-01-27,South Africa,41,Female,Email,Smart TV,,CMP0038,True
U013399,2025-11-08,India,24,Female,Direct,Desktop,,CMP0035,True
U013400,2025-03-20,UK,33,Other,Organic,Smart TV,,CMP0008,True
U013401,2023-02-11,Japan,40,Male,Direct,Mobile,,CMP0030,True
U013402,2026-05-03,UK,22,Female,Referral,Desktop,U005538,CMP0024,True
U013403,2025-12-27,Brazil,47,Male,Referral,Tablet,U003034,CMP0026,True
U013404,2025-01-06,USA,43,Male,Organic,Mobile,,CMP0022,True
U013405,2026-01-17,India,35,Female,Organic,Tablet,,CMP0013,True
U013406,2025-03-29,USA,49,Male,Paid Social,Mobile,,CMP0007,True
U013407,2025-05-10,South Korea,28,Female,Organic,Mobile,,CMP0023,False
U013408,2026-02-17,India,39,Male,Referral,Smart TV,U002057,CMP0017,False
U013409,2025-02-17,Canada,34,Male,TV/OTT,Tablet,,CMP0043,True
U013410,2024-05-31,South Africa,25,Other,Direct,Smart TV,,CMP0035,False
U013411,2024-01-07,Australia,25,Male,Paid Search,Mobile,,CMP0047,False
U013412,2022-05-21,Brazil,52,Male,Paid Social,Mobile,,CMP0052,True
U013413,2026-04-02,Nigeria,42,Male,Organic,Desktop,,CMP0041,False
U013414,2025-04-21,USA,40,Female,Paid Search,Smart TV,,CMP0059,True
U013415,2023-11-26,Mexico,25,Female,Organic,Desktop,,CMP0060,True
U013416,2025-02-18,Indonesia,39,Male,Paid Social,Desktop,,CMP0054,True
U013417,2024-02-05,Brazil,28,Female,Organic,Mobile,,CMP0053,False
U013418,2025-07-30,Canada,48,Female,Organic,Desktop,,CMP0022,False
U013419,2025-03-29,Australia,44,Other,Organic,Smart TV,,CMP0024,True
U013420,2024-09-16,USA,41,Female,Organic,Smart TV,,CMP0050,True
U013421,2022-11-28,USA,40,Female,Organic,Desktop,,CMP0005,False
U013422,2024-03-13,Japan,31,Male,Paid Social,Mobile,,CMP0051,True
U013423,2023-06-05,USA,36,Female,Affiliate,Mobile,,CMP0021,True
U013424,2024-06-22,USA,47,Female,TV/OTT,Desktop,,CMP0059,True
U013425,2024-01-15,India,36,Male,Organic,Mobile,,CMP0035,True
U013426,2025-07-14,India,23,Male,Organic,Desktop,,CMP0054,True
U013427,2023-10-25,India,44,Female,Referral,Desktop,U010324,CMP0052,False
U013428,2024-08-18,Japan,25,Female,Paid Social,Desktop,,CMP0007,False
U013429,2024-02-14,Brazil,31,Male,TV/OTT,Desktop,,CMP0007,True
U013430,2025-01-15,France,27,Male,Paid Social,Mobile,,CMP0053,True
U013431,2023-06-10,USA,13,Male,Email,Desktop,,CMP0057,True
U013432,2026-03-10,Canada,33,Male,Organic,Mobile,,CMP0001,False
U013433,2025-07-07,Nigeria,53,Male,Direct,Smart TV,,CMP0015,True
U013434,2023-06-12,India,35,Male,Paid Search,Mobile,,CMP0031,True
U013435,2026-05-03,UK,61,Other,Email,Smart TV,,CMP0048,False
U013436,2025-11-18,South Africa,30,Female,Organic,Smart TV,,CMP0043,True
U013437,2024-05-25,India,34,Male,Organic,Desktop,,CMP0036,True
U013438,2025-03-29,India,30,Male,Paid Social,Smart TV,,CMP0035,True
U013439,2025-06-24,UK,32,Male,Organic,Desktop,,CMP0028,True
U013440,2024-06-17,Germany,35,Female,Paid Social,Mobile,,CMP0026,False
U013441,2026-01-11,USA,47,Female,Organic,Mobile,,CMP0007,True
U013442,2022-09-20,Mexico,23,Female,Paid Social,Smart TV,,CMP0050,False
U013443,2026-02-09,Japan,32,Female,Referral,Desktop,U008725,CMP0032,True
U013444,2024-01-29,Germany,38,Male,Affiliate,Smart TV,,CMP0031,False
U013445,2025-02-17,USA,44,Male,Referral,Smart TV,U005085,CMP0039,False
U013446,2024-11-06,USA,13,Male,Paid Search,Mobile,,CMP0049,False
U013447,2026-01-20,Philippines,18,Male,Referral,Smart TV,U002043,CMP0044,True
U013448,2025-06-07,Indonesia,32,Male,Paid Social,Mobile,,CMP0005,True
U013449,2024-07-22,USA,43,Male,Paid Social,Tablet,,CMP0025,True
U013450,2026-03-28,India,27,Female,Affiliate,Mobile,,CMP0010,True
U013451,2026-04-19,Germany,38,Male,Paid Social,Mobile,,CMP0005,True
U013452,2025-12-16,Australia,51,Male,Paid Search,Mobile,,CMP0037,False
U013453,2025-05-10,Indonesia,32,Male,Paid Search,Tablet,,CMP0038,True
U013454,2025-04-25,France,29,Male,Paid Social,Desktop,,CMP0035,True
U013455,2026-06-27,USA,36,Male,Organic,Mobile,,CMP0048,True
U013456,2024-04-30,Japan,33,Male,Organic,Mobile,,CMP0011,False
U013457,2025-12-31,Philippines,34,Other,Organic,Smart TV,,CMP0041,True
U013458,2026-01-04,India,30,Male,Email,Mobile,,CMP0054,False
U013459,2026-06-08,Brazil,29,Female,Email,Smart TV,,CMP0057,True
U013460,2026-04-01,USA,21,Female,Direct,Smart TV,,CMP0008,False
U013461,2025-01-03,Canada,38,Other,Paid Search,Mobile,,CMP0004,True
U013462,2024-09-10,Philippines,21,Male,Organic,Desktop,,CMP0011,True
U013463,2025-06-30,USA,23,Male,Direct,Smart TV,,CMP0058,True
U013464,2025-02-16,Japan,20,Male,Paid Social,Mobile,,CMP0046,True
U013465,2023-10-25,USA,28,Female,TV/OTT,Tablet,,CMP0054,True
U013466,2024-10-07,Canada,32,Male,Paid Search,Mobile,,CMP0021,True
U013467,2023-07-18,Mexico,21,Male,Referral,Desktop,U007961,CMP0042,True
U013468,2025-12-02,USA,29,Female,Referral,Desktop,U000358,CMP0025,True
U013469,2026-04-25,Germany,33,Male,Affiliate,Mobile,,CMP0018,True
U013470,2026-01-24,Canada,16,Male,Organic,Mobile,,CMP0060,True
U013471,2026-06-22,Japan,24,Other,Influencer,Smart TV,,CMP0019,True
U013472,2022-09-01,South Africa,50,Female,Paid Social,Mobile,,CMP0027,False
U013473,2025-05-23,India,24,Female,Referral,Desktop,U000378,CMP0005,False
U013474,2025-12-31,USA,39,Male,Paid Social,Mobile,,CMP0006,False
U013475,2023-05-11,Philippines,26,Male,Organic,Smart TV,,CMP0060,True
U013476,2026-06-07,UK,34,Male,Paid Search,Smart TV,,CMP0056,True
U013477,2025-04-21,USA,24,Female,Paid Search,Mobile,,CMP0048,False
U013478,2026-01-14,Philippines,13,Female,TV/OTT,Mobile,,CMP0035,True
U013479,2024-03-21,UK,27,Female,Influencer,Mobile,,CMP0044,False
U013480,2022-08-28,Mexico,36,Female,Paid Search,Mobile,,CMP0015,True
U013481,2026-04-08,UK,38,Female,Paid Social,Mobile,,CMP0003,False
U013482,2024-01-10,France,33,Male,Paid Search,Mobile,,CMP0006,True
U013483,2025-02-04,Germany,24,Male,Affiliate,Mobile,,CMP0028,True
U013484,2024-05-11,Brazil,41,Male,Paid Search,Mobile,,CMP0026,True
U013485,2025-11-29,Brazil,24,Female,Paid Search,Desktop,,CMP0031,False
U013486,2025-08-28,UK,25,Female,Referral,Mobile,U010412,CMP0056,True
U013487,2023-10-13,USA,22,Female,Direct,Smart TV,,CMP0004,True
U013488,2025-01-08,South Korea,27,Male,Organic,Mobile,,CMP0031,True
U013489,2025-02-07,Philippines,29,Male,Organic,Mobile,,CMP0009,False
U013490,2024-05-21,South Korea,34,Female,Paid Social,Mobile,,CMP0029,True
U013491,2024-03-12,France,18,Male,Referral,Desktop,U013337,CMP0009,False
U013492,2025-08-16,India,27,Female,TV/OTT,Smart TV,,CMP0027,True
U013493,2025-05-20,Mexico,23,Female,Organic,Smart TV,,CMP0015,True
U013494,2024-05-22,France,36,Male,Paid Social,Desktop,,CMP0017,True
U013495,2026-05-19,USA,35,Male,Influencer,Mobile,,CMP0045,False
U013496,2025-12-26,India,21,Male,Paid Search,Tablet,,CMP0027,False
U013497,2026-02-02,UK,36,Male,Organic,Mobile,,CMP0023,False
U013498,2026-04-17,India,31,Male,Email,Mobile,,CMP0010,False
U013499,2026-03-30,Japan,39,Male,Organic,Desktop,,CMP0055,True
U013500,2026-04-24,India,25,Male,Direct,Smart TV,,CMP0053,True
U013501,2024-11-28,Japan,37,Male,Organic,Tablet,,CMP0059,False
U013502,2023-06-30,South Africa,40,Male,Affiliate,Mobile,,CMP0016,False
U013503,2025-07-15,Indonesia,32,Male,TV/OTT,Mobile,,CMP0022,True
U013504,2022-04-08,Australia,52,Male,Organic,Smart TV,,CMP0020,True
U013505,2023-04-20,Philippines,36,Female,Paid Search,Smart TV,,CMP0015,True
U013506,2024-10-23,India,49,Female,Paid Search,Desktop,,CMP0039,True
U013507,2024-08-23,Japan,57,Male,Paid Social,Mobile,,CMP0027,False
